id,flag_a,flag_b,flag_c,flag_d,flag_e,flag_f,flag_g,flag_h,flag_i,flag_j
CA0PGKK,1,0,0,0,0,0,0,0,0,0
CA0PI4K,1,0,0,0,0,0,0,0,0,0
CA0PP0K,1,0,0,0,0,0,0,0,0,0
CA0PUAK,1,0,0,0,0,0,0,0,0,0
CA0Q5JK,1,0,0,0,0,0,1,0,0,0
CA0Q89K,1,0,0,0,0,0,0,0,0,0
CA0QHQK,0,0,0,0,0,0,0,0,0,0
CA0QQTK,1,0,0,0,0,0,0,0,0,0
CA0QY5K,1,0,0,0,0,0,0,0,0,0
CA0R2QK,1,0,0,0,0,0,0,0,0,0
CA0R4SK,1,0,1,0,0,0,0,0,0,0
CA0R65K,1,0,1,0,0,1,0,0,0,0
CA0R98K,1,0,0,0,0,0,0,0,0,0
CA0RDTK,1,0,0,0,0,0,0,0,0,0
CA0RKDK,0,0,0,0,0,0,0,0,0,0
CA0RU2K,1,0,0,0,0,0,0,0,0,0
CA0S3BK,1,0,1,0,0,0,0,0,0,0
CA0S3CK,1,0,0,0,0,0,0,0,0,0
CA0S4FK,1,0,1,0,0,0,0,0,0,0
CA0SBCK,1,0,0,0,0,0,0,0,0,0
CA0SFDK,1,1,0,0,1,0,0,0,0,0
CA0SMWK,1,0,0,0,0,0,0,0,0,0
CA0SOAK,1,0,0,0,0,0,0,0,0,0
CA0SQTK,1,0,0,0,0,0,0,0,0,0
CA0TC1K,1,0,0,0,0,0,0,0,0,0
CA0TPXK,1,0,0,0,0,0,0,0,0,0
CA0TU8K,1,1,0,0,1,0,0,0,0,0
CA0TXAK,1,0,0,1,0,0,1,0,0,0
CA0U3NK,1,1,0,0,0,0,0,0,0,0
CA0U5RK,1,0,0,0,0,0,0,0,0,0
CA0U5VK,1,0,0,0,0,0,0,1,0,0
CA0U6CK,1,0,0,0,0,0,0,0,0,0
CA0UBHK,1,0,0,0,0,0,0,0,0,0
CA0UNEK,1,0,0,0,0,0,0,0,0,0
CA0UOSK,1,0,0,0,0,0,0,0,0,0
CA0UQKK,1,0,0,0,0,0,0,0,0,0
CA0USDK,1,0,0,0,0,0,0,0,0,0
CA0UY5K,1,0,0,0,0,0,0,0,0,0
CA0UYTK,1,0,1,0,0,0,0,0,0,0
CA0VOKK,1,0,0,0,0,0,0,0,0,0
CA0VYIK,1,0,0,0,0,0,0,0,0,0
CA0W3YK,1,1,0,0,0,0,0,0,0,0
CA0W6AK,1,0,0,0,0,0,0,0,0,0
CA0W8QK,1,0,0,1,0,0,0,0,0,0
CA0W9SK,1,0,0,0,0,0,0,0,0,0
CA0WD0K,1,0,0,0,0,0,0,0,0,0
CA0WN2K,1,0,0,0,0,0,0,0,0,0
CA0WP1K,1,0,0,0,0,0,0,0,0,0
CA0X0KK,1,0,0,0,0,0,0,0,0,0
CA0XAZK,1,0,0,0,0,0,0,0,0,0
CA0XB2K,1,0,0,0,0,0,0,0,0,0
CA0XHCK,0,0,0,0,0,0,0,0,0,0
CA0XSCK,0,0,0,0,0,0,0,0,0,0
CA0XT9K,1,0,0,0,0,0,0,0,0,0
CA0XUYK,1,0,0,0,0,0,0,0,0,0
CA0XX4K,1,0,0,0,0,0,0,0,0,0
CA0XZ9K,1,0,0,0,0,0,0,0,0,0
CA0Y0JK,1,0,0,0,0,0,0,0,0,0
CA0Y4IK,1,0,1,0,0,0,0,0,0,0
CA0Y72K,1,0,0,0,0,0,0,0,0,0
CA0Y9DK,1,0,0,0,0,0,0,0,0,0
CA0YH7K,1,0,0,0,0,0,0,0,0,0
CA0YK6K,1,0,0,0,0,0,0,0,0,0
CA0YMKK,1,0,0,0,0,0,0,0,0,0
CA0YQ1K,1,0,0,0,0,0,0,0,0,0
CA0YVEK,1,0,0,0,0,0,0,0,0,0
CA0YZ4K,1,0,0,0,0,0,0,0,0,0
CA0Z41K,1,0,0,0,0,0,0,0,0,0
CA0ZAGK,1,0,0,0,0,0,0,0,0,0
CA0ZD6K,1,0,0,0,0,0,0,0,0,0
CA0ZEDK,1,0,0,0,0,0,0,0,0,0
CA0ZNJK,1,0,0,0,0,0,0,0,0,0
CA0ZNNK,1,0,1,0,1,0,0,0,0,0
CA0ZS4K,1,0,0,0,0,0,0,0,0,0
CA0ZX2K,1,0,0,0,0,0,0,0,0,0
CA1002K,1,0,1,0,0,0,0,1,0,0
CA104YK,1,1,0,0,1,0,0,0,0,0
CA107VK,1,1,0,0,0,0,0,0,0,0
CA10GBK,1,0,0,0,0,0,0,0,0,0
CA10KOK,1,1,0,0,0,0,0,0,0,0
CA10MSK,1,0,0,0,0,0,0,0,0,0
CA10QZK,1,0,0,1,0,0,0,0,0,0
CA10STK,1,0,1,0,0,0,0,0,0,0
CA10TAK,0,0,0,0,0,0,0,0,0,0
CA10ZDK,1,0,0,0,0,0,0,0,0,0
CA115IK,1,0,0,0,0,0,0,0,0,0
CA11CAK,1,0,0,0,0,0,1,0,0,0
CA11D7K,1,0,0,0,0,0,0,0,0,0
CA11E3K,1,0,0,0,0,0,0,0,0,0
CA11JZK,1,0,0,0,0,0,0,0,0,0
CA11KZK,1,0,1,0,0,0,0,1,0,0
CA11NRK,1,0,0,0,0,0,0,0,0,0
CA1263K,1,0,0,0,0,0,0,0,0,0
CA12DAK,1,0,0,0,0,0,0,0,0,0
CA12SRK,1,1,0,0,0,0,0,0,0,0
CA13A3K,1,0,1,0,0,0,0,0,0,0
CA13CIK,1,1,0,0,0,0,0,0,0,0
CA13YKK,1,0,0,0,0,0,0,0,0,0
CA140BK,1,0,0,0,0,0,0,0,0,0
CA147KK,1,0,0,0,0,0,0,0,0,0
CA14BVK,0,0,0,0,0,0,0,0,0,0
CA14LMK,1,0,0,0,0,0,0,0,0,0
CA14MXK,0,0,0,0,0,0,0,0,0,0
CA14P8K,1,0,0,0,0,0,0,0,0,0
CA14XEK,1,0,0,0,0,0,0,0,0,0
CA153CK,1,0,0,0,0,0,0,0,0,0
CA159JK,1,0,0,0,0,0,1,0,0,0
CA15D6K,1,0,0,0,0,0,0,0,0,0
CA15I3K,1,0,0,0,0,0,0,0,0,0
CA15JHK,1,0,0,0,0,0,0,0,0,0
CA15L1K,0,0,0,0,0,0,1,0,0,0
CA15LTK,1,0,0,0,0,0,0,0,0,0
CA15MHK,1,0,0,0,0,0,0,0,0,0
CA15N3K,1,0,0,0,1,0,0,0,0,0
CA15QWK,1,0,1,0,0,0,0,0,0,0
CA15W4K,1,1,0,0,0,0,0,0,0,0
CA15WIK,1,0,0,0,0,0,0,0,0,0
CA15WYK,1,0,0,0,0,0,0,0,0,0
CA15XBK,1,0,0,0,0,0,0,0,0,0
CA161YK,1,0,0,0,1,0,0,0,0,0
CA168QK,1,1,0,0,0,0,0,0,0,0
CA16BMK,1,0,0,0,0,0,0,0,0,0
CA16D1K,1,0,0,0,0,0,0,0,1,0
CA16D4K,1,0,0,0,0,0,0,0,0,0
CA16FJK,1,1,1,1,0,1,0,0,1,0
CA16ONK,1,0,0,0,0,0,0,0,0,0
CA16SCK,1,1,0,0,0,0,0,0,0,0
CA1746K,1,0,0,1,0,0,0,0,0,0
CA177GK,1,0,0,0,0,0,0,1,0,0
CA17BCK,1,1,0,0,0,0,0,0,0,0
CA17PSK,1,0,0,0,0,0,0,0,0,0
CA17YBK,1,0,0,0,0,0,0,0,0,0
CA18ENK,1,0,0,0,0,0,0,0,0,0
CA18GPK,1,0,0,0,0,0,0,0,0,0
CA18M9K,1,0,0,0,1,0,0,0,0,0
