id,flag_a,flag_b,flag_c,flag_d,flag_e,flag_f,flag_g,flag_h,flag_i,flag_j
CA0F89K,1,1,1,0,0,0,0,0,0,0
CA0FAJK,1,1,0,1,1,0,0,0,0,0
CA0FBEK,1,0,0,0,0,0,0,0,0,0
CA0FOTK,1,0,0,0,0,0,0,0,1,0
CA0FTLK,1,0,0,0,0,0,0,0,0,0
CA0FTQK,1,0,0,0,0,0,0,0,0,0
CA0FWIK,0,0,0,0,0,0,0,0,0,0
CA0G4DK,1,0,0,0,0,0,0,0,0,0
CA0G88K,1,0,0,0,0,0,0,0,0,0
CA0GARK,1,0,0,0,0,0,0,0,0,0
CA0GDSK,1,0,0,0,0,0,0,0,0,0
CA0GGVK,1,0,0,0,0,0,0,0,0,0
CA0GHPK,1,0,1,0,0,0,0,0,1,0
CA0GJRK,1,0,0,0,0,0,0,0,0,0
CA0GKNK,1,0,0,0,0,0,0,0,0,0
CA0GRUK,1,0,0,0,0,0,0,0,0,0
CA0GXNK,0,0,0,0,0,0,0,0,0,0
CA0H2YK,1,0,0,0,0,0,0,0,0,0
CA0HG5K,0,0,0,0,0,0,0,0,0,0
CA0HLXK,1,0,0,1,0,0,0,0,0,0
CA0HSHK,1,0,0,0,0,0,0,0,0,0
CA0HSIK,1,0,0,0,0,0,0,0,0,0
CA0HZLK,1,1,0,0,1,0,0,0,0,0
CA0I0WK,1,0,0,0,0,0,0,0,0,0
CA0I81K,1,0,0,0,0,0,0,0,0,0
CA0I9XK,1,0,0,0,0,0,0,0,0,0
CA0IE9K,1,0,1,0,0,0,0,0,0,0
CA0IGYK,1,0,0,1,0,1,1,0,0,0
CA0IH5K,1,1,0,0,0,0,0,0,0,0
CA0IHNK,1,0,0,0,0,0,0,0,0,0
CA0IXYK,1,0,0,0,0,0,0,0,0,0
CA0J5ZK,1,0,0,0,0,0,0,0,0,0
CA0JCDK,1,0,1,0,0,0,0,0,0,0
CA0JG0K,1,0,0,0,0,0,0,0,0,0
CA0JTJK,1,0,0,0,0,0,0,0,0,0
CA0K1AK,1,0,0,0,0,0,0,0,0,0
CA0K2VK,1,0,0,0,0,0,0,0,0,0
CA0K6BK,1,0,0,0,0,0,0,0,0,0
CA0KBOK,1,0,1,0,0,0,0,0,0,0
CA0KC4K,1,0,0,0,0,0,1,0,0,0
CA0KCBK,1,0,0,1,0,0,0,0,0,0
CA0KGTK,1,0,0,0,0,0,0,0,0,0
CA0KKMK,0,0,0,0,0,0,0,0,0,0
CA0KU5K,1,0,0,0,0,0,0,0,0,0
CA0L09K,1,0,0,0,0,0,0,0,0,0
CA0L3HK,1,0,1,0,0,1,0,0,0,0
CA0L6JK,1,0,0,0,0,1,1,0,0,0
CA0L8XK,1,0,0,0,0,0,0,0,0,0
CA0LALK,1,0,0,0,0,0,0,0,0,0
CA0LDOK,1,0,0,0,0,0,0,0,0,0
CA0LX5K,1,0,1,1,0,0,0,0,0,0
CA0M55K,1,0,0,0,0,0,0,0,0,0
CA0MBGK,1,0,0,0,0,0,0,0,1,0
CA0MFGK,1,0,0,0,0,0,0,0,0,0
CA0N7TK,1,0,0,0,0,0,0,0,0,0
CA0NNFK,1,0,0,1,0,0,0,0,0,0
CA0NPRK,1,0,1,0,0,0,0,0,0,0
CA0NSUK,1,0,0,0,0,0,0,0,0,0
CA0NU6K,0,0,0,0,0,0,0,0,0,0
CA0O69K,1,0,0,0,0,0,0,0,0,0
CA0O7UK,1,0,0,0,0,1,0,0,0,0
CA0OEGK,1,0,0,0,0,0,0,0,0,0
CA0OHQK,1,0,0,0,0,0,0,0,0,0
CA0OIOK,1,1,0,0,0,1,0,0,0,0
CA0OSUK,1,0,0,0,0,0,0,0,0,0
CA0OU5K,1,0,0,0,0,0,0,0,0,0
CA0P0NK,1,0,0,0,0,0,0,0,0,0
CA0PCEK,1,0,0,0,0,0,0,0,0,0
CA0PIIK,1,0,0,0,0,0,0,0,0,0
CA0PIWK,1,0,0,0,0,0,1,0,0,0
CA0PMVK,1,0,0,0,1,0,0,0,0,0
CA0PQ5K,1,0,0,0,0,0,0,0,0,0
CA0Q84K,0,0,0,0,0,0,0,0,0,0
CA0QIFK,1,1,0,0,1,0,0,0,0,0
CA0QIKK,1,0,0,0,0,0,0,0,0,0
CA0QKNK,1,0,0,0,0,0,0,0,0,0
CA0QKQK,1,0,1,0,0,0,0,0,0,0
CA0QP6K,0,0,0,0,0,0,0,0,0,0
CA0QQOK,1,0,0,0,0,0,0,0,0,0
CA0QW3K,1,0,0,1,0,0,0,0,0,0
CA0QWNK,1,0,0,1,0,0,1,1,1,0
CA0RFAK,1,0,0,0,0,0,0,0,0,0
CA0RI0K,1,0,0,0,0,0,0,0,0,0
CA0RIQK,1,0,0,0,0,0,0,0,0,0
CA0RY1K,1,0,0,0,0,1,0,0,0,0
CA0S27K,1,0,0,0,0,0,0,0,0,0
CA0S28K,1,0,0,0,0,0,0,0,0,0
CA0S8RK,1,0,0,0,0,0,0,0,0,0
CA0S8UK,1,1,0,0,0,0,0,0,0,0
CA0SO5K,1,0,0,0,0,0,0,0,0,0
CA0SRSK,1,0,0,0,0,0,0,0,0,0
CA0SSGK,1,0,0,0,0,0,0,0,0,0
CA0SSMK,1,0,0,0,0,0,0,1,0,0
CA0SX6K,1,0,0,0,0,0,0,0,0,0
CA0T36K,1,0,0,1,0,0,0,0,0,0
CA0TF4K,1,0,0,0,0,0,0,0,0,0
CA0TLQK,1,0,0,0,0,0,0,0,0,0
CA0TNJK,1,0,0,0,0,0,0,0,0,0
CA0TOBK,1,0,0,0,0,0,0,0,0,0
CA0TS0K,0,0,0,0,0,0,0,0,0,0
CA0TVOK,1,0,1,1,0,0,0,0,0,0
CA0U4UK,1,1,0,0,0,0,0,0,0,0
CA0U5LK,1,0,0,0,0,0,0,0,0,0
CA0U6KK,1,0,0,1,0,0,0,0,0,0
CA0U90K,1,0,0,0,0,0,0,0,1,0
CA0UM1K,1,0,0,0,0,0,0,0,0,0
CA0UR0K,1,0,0,0,0,0,0,0,0,0
CA0UXSK,1,0,0,0,0,0,0,0,0,0
CA0V5OK,1,0,0,0,0,0,0,0,0,0
CA0VA1K,1,0,0,0,0,0,0,0,0,0
CA0VE0K,1,0,0,0,1,0,0,0,0,0
CA0VKPK,1,0,0,0,0,0,0,0,0,0
CA0W21K,1,0,0,0,0,0,0,0,0,0
CA0WCIK,1,0,0,0,0,0,0,0,0,0
CA0WDTK,1,0,0,0,0,0,0,0,0,0
CA0WIVK,1,0,0,0,0,0,0,0,0,0
CA0WVZK,1,0,0,0,0,0,0,0,0,0
CA0X3EK,0,0,0,0,0,0,1,0,0,0
CA0XCJK,1,0,0,0,0,0,0,0,1,0
CA0Y1ZK,1,0,0,0,0,0,0,0,0,0
CA0Y4HK,1,0,0,0,0,0,0,0,0,0
CA0Y9SK,1,0,0,0,0,0,0,0,0,0
CA0YDQK,1,0,0,0,0,0,1,0,0,0
CA0YEWK,1,0,0,0,0,0,1,0,1,0
CA0YQUK,0,0,0,0,0,0,0,0,0,0
CA0YY0K,1,0,0,0,0,0,0,0,0,0
CA0Z9EK,1,0,0,0,0,0,0,0,0,0
CA0ZCZK,1,0,0,0,0,0,0,0,0,0
CA0ZHKK,1,0,0,0,0,1,0,0,0,0
CA0ZI1K,1,0,0,0,0,0,0,0,0,0
CA0ZIFK,1,0,0,0,0,0,0,0,0,0
CA0ZQUK,1,0,1,0,0,0,0,0,0,0
CA0ZRPK,1,0,0,0,0,0,0,0,0,0
CA10GHK,1,0,0,0,0,0,0,0,0,0
CA10J1K,1,0,0,0,0,0,0,0,0,0
CA10UGK,1,0,0,0,0,0,0,0,0,0
CA112FK,1,1,0,0,0,0,0,0,0,0
CA11GNK,1,0,0,1,0,1,0,0,0,0
CA11H9K,1,0,0,0,0,0,0,0,0,0
CA11NNK,0,0,0,0,0,0,0,0,0,0
CA11PAK,1,0,0,0,0,0,0,0,0,0
CA11W5K,1,0,0,0,0,0,0,0,0,0
CA11WMK,1,0,0,0,0,0,0,0,0,0
CA1249K,1,0,0,0,0,0,0,0,0,0
CA12IXK,0,0,0,0,0,0,0,0,0,0
CA12O3K,1,0,0,0,0,0,0,0,0,0
CA12PPK,1,0,1,0,0,0,0,0,0,0
CA12WFK,0,0,0,0,0,0,0,0,0,0
CA13CGK,1,1,0,0,0,0,0,0,0,0
CA13FQK,1,0,0,0,0,0,0,0,0,0
CA13JQK,1,0,0,0,0,0,0,0,0,0
CA13QDK,1,0,0,0,0,0,0,0,0,0
CA13UMK,1,0,0,0,0,0,0,0,0,0
CA140MK,0,0,0,0,0,0,0,0,0,0
CA1486K,1,0,0,0,0,0,0,0,0,0
CA14GZK,1,0,0,0,0,0,0,0,0,0
CA15DRK,1,0,0,0,0,1,0,0,0,0
CA15EXK,1,1,0,0,0,0,0,0,0,0
CA15FAK,1,0,0,0,0,0,0,0,0,0
CA15ODK,1,0,0,0,0,0,0,0,0,0
CA16B2K,1,0,1,1,0,0,0,0,0,0
CA16IIK,0,0,0,0,0,0,0,0,0,0
CA16KJK,1,0,0,0,0,0,0,0,0,0
CA16TGK,1,0,0,0,0,1,0,0,1,0
CA16W4K,1,0,0,0,0,0,0,0,0,0
CA16YTK,1,0,0,0,0,0,0,0,0,0
CA1729K,1,0,0,0,0,0,0,0,0,0
CA178NK,1,0,0,0,0,0,0,0,0,0
CA17BZK,1,1,0,0,0,0,0,0,0,0
CA17MUK,1,1,0,0,0,0,0,0,0,0
CA17N1K,1,0,1,0,0,0,0,0,0,0
CA17PPK,1,0,0,0,0,0,0,0,0,0
CA185JK,1,1,0,0,0,0,0,0,0,0
CA18GMK,1,0,0,0,0,0,0,0,0,0
CA18NDK,1,0,0,0,0,0,0,0,0,0
CA18PCK,1,0,0,0,0,0,0,0,0,0
CA18TVK,1,0,0,0,0,0,0,0,0,0
CA18VXK,1,0,1,0,0,1,0,0,0,0
CA19QGK,1,0,0,0,1,0,0,0,0,0
CA1ADTK,0,0,1,0,0,0,0,0,0,0
CA1AJMK,1,0,0,0,0,0,0,0,0,0
CA1AKQK,0,0,0,0,0,0,0,0,0,0
CA1ALOK,0,0,0,0,0,0,0,0,0,0
CA1ANIK,1,0,0,0,0,0,0,0,0,0
CA1APEK,1,1,0,0,0,0,0,0,0,0
CA1ASQK,1,0,0,0,0,0,0,0,0,0
CA1AZCK,1,0,0,0,0,0,0,0,0,0
CA1B0JK,1,1,0,0,1,0,0,0,0,0
CA1B1BK,1,0,0,0,0,0,0,0,0,0
CA1B4FK,1,0,0,0,0,0,1,0,0,0
CA1BAOK,1,0,0,0,0,0,0,0,0,0
CA1BAUK,1,1,1,0,1,0,0,0,0,0
CA1BBJK,1,1,0,0,1,0,1,0,0,0
CA1BCRK,1,0,0,0,0,0,0,0,0,0
CA1BHUK,1,0,0,0,0,0,0,0,0,0
CA1BKWK,1,0,0,0,0,0,0,0,0,0
CA1BPZK,1,0,0,1,0,0,0,0,0,0
CA1BT5K,1,0,0,0,0,0,0,0,0,0
CA1BUVK,1,0,0,0,0,0,0,0,0,0
CA1BYJK,1,0,1,0,0,0,0,0,0,0
CA1BZYK,1,0,0,0,0,0,0,0,0,0
CA1C9JK,0,0,0,0,0,1,0,0,0,0
CA1CB5K,1,0,0,0,0,0,0,0,0,0
CA1CHDK,1,0,0,0,0,0,0,0,0,0
CA1CKNK,1,0,0,0,0,0,0,0,0,0
CA1CO2K,1,0,0,0,0,0,0,0,1,0
CA1CPRK,1,1,0,0,0,0,0,0,0,0
CA1CQ8K,1,0,0,0,0,0,0,0,0,0
CA1D0AK,1,0,0,0,0,0,0,0,0,0
CA1D0FK,1,0,0,0,0,0,0,0,0,0
CA1D11K,1,0,0,0,0,0,0,0,0,0
CA1E5SK,1,1,1,1,1,0,0,0,0,0
CA1EASK,1,0,0,0,0,0,0,0,0,0
CA1EOWK,1,0,0,0,0,0,0,0,0,0
CA1EZ4K,1,0,0,0,0,0,0,0,0,0
CA1F8HK,1,0,0,0,0,0,0,0,0,0
CA1FEUK,1,0,0,0,0,0,0,0,0,0
CA1FIWK,0,0,0,0,0,0,0,0,0,0
CA1FPGK,1,0,1,1,0,0,0,0,0,0
CA1FRPK,0,0,0,0,0,0,0,0,0,0
CA1FYSK,1,0,0,0,0,0,0,0,0,0
CA1FZKK,1,0,0,0,0,0,0,0,0,0
CA1G0RK,1,0,0,0,0,0,0,0,0,0
CA1GAHK,1,0,0,0,0,0,0,0,0,0
CA1GE8K,1,0,1,0,0,0,0,0,0,0
CA1GK6K,1,1,1,0,0,0,0,0,0,0
CA1GKQK,0,0,0,0,0,0,0,0,0,0
CA1GKXK,1,0,0,0,0,0,0,0,0,0
CA1GZHK,1,0,0,0,0,0,0,0,0,0
CA1H6JK,1,0,0,0,1,0,0,0,0,0
CA1HACK,1,0,0,0,0,0,0,0,0,0
CA1HB0K,0,0,0,0,0,0,0,0,0,0
CA1HEZK,1,0,1,0,0,0,0,0,0,0
CA1HN3K,1,0,0,0,0,0,0,0,0,0
CA1HOUK,0,0,0,0,0,0,0,0,0,0
CA1HRJK,1,0,0,0,0,0,0,0,0,0
CA1HWLK,1,0,0,0,0,0,0,0,0,0
CA1HYEK,1,0,0,0,0,0,0,0,0,0
CA1I3CK,1,0,0,0,0,0,1,0,0,0
CA1IIAK,0,0,0,0,0,0,0,0,0,0
CA1IQCK,1,0,0,0,0,0,1,0,0,0
CA1J0KK,1,0,0,0,0,0,1,0,0,0
CA1JBPK,1,0,0,0,0,0,0,0,0,0
CA1JE7K,1,1,0,0,0,0,1,0,0,0
CA1JEVK,1,0,0,0,0,1,0,1,0,0
CA1JI6K,1,0,0,0,0,0,0,0,0,0
CA1JJUK,1,0,0,0,0,0,0,0,0,0
CA1JYUK,1,0,0,0,0,0,1,0,0,0
CA1K8NK,1,1,0,0,1,0,0,0,0,0
CA1K8SK,1,1,0,0,0,0,0,0,0,0
CA1KPOK,1,0,0,0,0,0,0,0,0,0
CA1L1VK,1,0,0,0,0,0,0,0,0,0
CA1L36K,1,0,0,0,0,0,0,0,0,0
CA1L8SK,1,0,0,0,0,0,0,0,0,0
CA1LLWK,1,0,0,0,0,0,0,0,0,0
CA1LNVK,1,0,0,0,1,0,0,0,0,0
CA1LRRK,1,0,0,0,0,0,0,0,0,0
CA1LRUK,1,0,0,0,0,0,0,0,0,0
CA1LUDK,1,0,0,0,0,0,0,0,0,0
CA1LXNK,0,0,0,0,0,0,0,0,0,0
CA1LZUK,0,0,0,0,0,0,0,0,0,0
CA1M15K,0,0,0,0,0,0,0,0,0,0
CA1M4TK,1,0,0,0,0,0,0,0,0,0
CA1M5KK,1,0,0,0,0,0,0,0,0,0
CA1M5XK,1,0,0,0,0,0,0,0,0,0
CA1MK1K,1,0,0,0,0,0,0,0,0,0
CA1ML1K,1,0,0,0,0,0,0,0,0,0
CA1NCLK,1,0,0,0,0,0,0,0,0,0
CA1NDYK,1,0,0,0,0,0,0,0,0,0
CA1NJ8K,1,0,0,0,0,0,0,0,0,0
CA1NL6K,1,0,0,0,0,0,0,0,0,0
CA1NWSK,0,0,0,0,0,0,0,0,0,0
CA1O6DK,1,0,0,1,1,0,0,0,0,0
CA1OQ4K,1,0,0,0,0,0,0,0,0,0
CA1P0FK,1,1,0,0,0,0,0,0,0,0
CA1P6TK,1,0,0,1,0,0,0,0,0,0
CA1PEQK,1,1,0,0,1,0,0,0,1,0
CA1PFCK,1,0,0,0,0,0,0,0,0,0
CA1PNQK,1,0,0,0,0,0,0,0,0,0
CA1PQVK,1,0,0,0,0,0,0,0,0,0
CA1PYIK,1,0,0,0,0,0,0,0,0,0
CA1PZNK,1,0,0,0,0,0,0,0,0,0
CA1QCEK,1,0,0,0,1,0,0,0,0,0
CA1QDMK,1,1,0,0,1,0,0,0,0,0
CA1QELK,1,0,0,0,0,0,0,0,0,0
CA1QJ1K,1,0,0,0,0,0,0,0,0,0
CA1QTVK,0,0,0,0,0,0,0,0,0,0
CA1QYFK,0,0,0,0,0,1,0,0,0,0
CA1R5EK,1,0,1,0,0,0,0,0,0,0
CA1RD4K,1,1,0,0,1,0,0,0,0,0
CA1RDMK,1,0,0,0,0,0,0,0,0,0
CA1RONK,1,1,0,0,0,0,0,0,0,0
CA1ROQK,1,0,0,0,0,0,0,0,0,0
CA1RPTK,0,0,0,0,0,0,0,0,0,0
CA1RQEK,1,0,0,0,0,0,0,0,0,0
CA1S8EK,0,0,0,0,0,0,0,0,0,0
CA1S9LK,1,0,0,0,0,0,0,0,0,0
CA1SFZK,1,1,0,0,0,0,0,0,0,0
CA1SHJK,1,0,0,0,0,1,1,0,1,0
CA1SKFK,1,0,0,0,0,0,0,0,0,0
CA1SX4K,1,0,1,0,0,1,0,0,1,0
CA1SX5K,1,0,0,0,0,0,0,0,0,0
CA1SXJK,1,0,0,0,0,0,0,0,0,0
CA1SZVK,1,0,0,1,0,0,1,0,0,0
CA1T4MK,1,0,1,0,0,0,0,0,0,0
CA1TPEK,1,0,1,1,0,0,0,1,0,0
CA1TPGK,1,0,0,0,0,0,0,0,0,0
CA1TX2K,1,0,0,0,0,1,0,0,0,0
CA1U65K,1,0,0,0,0,0,0,0,0,0
CA1UEOK,1,1,0,0,1,0,0,0,0,0
CA1UFLK,1,0,0,0,0,0,0,0,0,0
CA1UL1K,1,0,0,0,0,0,0,0,0,0
CA1UM4K,1,0,0,0,0,0,0,0,0,0
CA1UXJK,1,0,0,0,0,0,0,0,0,0
CA1UZWK,1,0,0,0,0,0,0,0,0,0
CA1V8SK,1,1,0,0,0,0,1,0,0,0
CA1V9DK,1,0,1,0,1,0,0,0,0,0
CA1VGYK,1,0,0,0,0,0,1,0,0,0
CA1VRDK,1,0,0,0,0,0,0,0,0,0
CA1VRHK,0,0,0,0,0,0,0,0,0,0
CA1VT7K,1,0,0,0,0,0,0,0,0,0
CA1VVFK,1,0,0,0,0,0,0,0,0,0
CA1VY3K,1,0,0,0,0,0,0,0,0,0
CA1W74K,1,1,0,0,1,0,1,0,0,0
CA1W8ZK,1,0,0,0,0,0,0,0,0,0
CA1W9JK,1,0,0,0,0,0,0,0,0,0
CA1WJ6K,1,0,0,0,0,0,0,0,0,0
CA1WLGK,1,0,0,0,0,0,0,0,0,0
CA1WPBK,1,0,1,0,0,1,0,0,0,0
CA1WRDK,0,0,0,0,0,0,0,0,0,0
CA1WRHK,0,0,0,0,0,0,0,0,0,0
CA1WSLK,1,0,0,1,0,0,1,0,0,0
CA1XI9K,1,0,0,0,0,0,0,0,0,0
CA1XKAK,1,0,0,0,0,0,0,0,0,0
CA1XMLK,1,1,0,0,1,0,0,0,0,0
CA1XP2K,1,0,0,0,0,0,0,0,0,0
CA1Y9EK,1,0,0,0,0,0,0,0,0,0
CA1YH8K,1,1,0,0,0,0,0,0,0,0
CA1YHGK,1,0,0,0,0,0,0,0,0,0
CA1YJJK,1,0,0,0,0,0,0,0,1,0
CA1Z0KK,1,0,0,1,0,0,0,0,0,0
CA1Z2CK,1,0,0,0,0,0,0,0,0,0
CA1ZBRK,1,0,1,0,0,0,0,0,0,0
CA1ZEPK,1,0,0,0,0,0,0,0,0,0
CA1ZF4K,1,0,0,1,0,0,0,0,1,0
CA1ZN7K,1,0,0,0,0,1,1,0,0,0
CA201ZK,1,0,0,0,0,0,0,0,0,0
CA2097K,1,0,0,0,0,0,0,1,1,0
CA211XK,1,0,0,0,0,0,0,0,0,0
CA218UK,1,0,0,1,0,0,0,0,0,0
CA21IYK,1,0,0,0,1,0,0,0,0,0
CA21OYK,1,1,0,0,0,0,1,0,0,0
CA21TPK,1,1,0,0,0,0,1,0,0,0
CA21XYK,1,0,1,0,0,0,0,1,0,0
CA225FK,1,0,0,0,0,0,0,0,0,0
CA22DPK,1,0,0,0,0,0,0,0,0,0
CA22I7K,1,0,0,0,0,0,0,0,0,0
CA22L1K,1,0,1,1,0,0,0,0,0,0
CA22TSK,1,0,0,0,0,0,0,0,0,0
CA22V1K,1,1,0,0,0,0,0,0,0,0
CA22WSK,1,0,0,0,0,0,0,0,0,0
CA230ZK,0,0,0,0,0,0,0,0,0,0
CA235AK,0,0,0,0,0,0,0,0,0,0
CA237TK,1,0,0,0,0,0,0,0,0,0
CA23AWK,1,0,1,0,0,0,0,0,0,0
CA23D4K,1,0,0,0,0,0,0,0,0,0
CA23HYK,1,0,0,0,0,0,0,0,0,0
CA23J2K,1,0,0,0,0,0,0,1,0,0
CA23R9K,1,0,0,0,0,0,0,0,0,0
CA23UJK,1,0,0,0,0,0,0,0,0,0
CA24AHK,1,0,0,0,0,0,0,0,0,0
CA24DGK,1,1,0,0,1,0,0,0,1,0
CA24FUK,1,0,0,0,0,0,0,0,0,0
CA24IUK,1,0,0,0,0,0,0,0,0,0
CA24KGK,0,0,0,0,0,0,0,0,0,0
CA24Q8K,0,0,0,0,0,0,0,0,0,0
CA24RKK,1,1,0,0,0,0,0,0,0,0
