id,flag_a,flag_b,flag_c,flag_d,flag_e,flag_f,flag_g,flag_h,flag_i,flag_j
CA0J0LK,1,0,0,0,0,0,0,0,0,0
CA0J1IK,1,0,0,0,0,0,0,0,0,0
CA0J57K,1,0,0,0,0,0,0,0,0,0
CA0J9GK,1,0,0,0,0,0,0,0,0,0
CA0JB6K,1,0,0,0,0,0,1,0,0,0
CA0JUXK,1,0,0,0,0,0,0,0,0,0
CA0K2UK,1,0,0,0,0,0,0,0,0,0
CA0KAGK,1,0,1,0,0,0,0,0,0,0
CA0KB7K,1,0,0,0,0,0,0,0,0,0
CA0KI5K,1,0,0,0,0,0,0,0,0,0
CA0L5FK,1,0,0,0,0,0,0,0,0,0
CA0L5JK,1,0,1,0,0,0,0,0,0,0
CA0LJIK,1,0,0,0,0,0,0,0,0,0
CA0LSMK,1,0,0,0,0,0,0,0,0,0
CA0MFAK,1,0,0,0,0,0,0,0,0,0
CA0MJMK,1,0,1,0,0,0,0,0,0,0
CA0MUUK,1,0,0,0,0,0,0,0,0,0
CA0MXKK,1,0,1,0,0,0,0,0,0,0
CA0N58K,1,0,0,0,0,0,1,0,1,0
CA0N5VK,1,1,0,0,0,0,1,0,0,0
CA0NBDK,1,1,0,0,0,0,0,0,0,0
CA0NC8K,1,0,0,0,0,0,0,0,0,0
CA0NLSK,1,1,0,0,0,0,0,0,0,0
CA0NNAK,1,0,0,0,0,0,0,0,0,0
CA0NNOK,1,0,0,0,0,1,0,0,0,0
CA0NPZK,1,0,0,0,0,0,0,0,0,0
CA0NTXK,1,0,0,0,0,0,0,0,0,0
CA0NVYK,1,0,0,0,0,0,0,0,0,0
CA0O7RK,1,0,0,0,0,0,0,0,0,0
CA0O9CK,1,0,0,0,0,0,0,0,0,0
CA0OBBK,1,0,0,1,1,0,0,1,0,0
CA0OL2K,0,0,0,0,0,0,0,0,0,0
CA0OU6K,1,0,0,0,0,0,0,0,0,0
CA0OWQK,1,0,0,0,0,0,0,0,0,0
CA0P0BK,1,0,0,0,0,0,0,0,0,0
CA0P1VK,1,0,0,0,0,0,1,0,1,0
CA0P4VK,1,0,0,0,0,0,0,0,0,0
CA0PHZK,1,0,0,0,0,0,0,0,0,0
CA0PMFK,1,1,0,0,1,0,0,0,0,0
CA0PTMK,1,0,0,0,0,0,0,0,0,0
CA0QAJK,0,0,0,1,0,0,0,0,0,0
CA0QBQK,1,0,0,0,0,0,0,0,0,0
CA0QFAK,0,0,0,0,0,0,0,0,0,0
CA0QGEK,1,0,0,0,0,0,0,0,0,0
CA0QGQK,1,0,0,0,0,0,0,0,0,0
CA0R1IK,1,0,0,0,0,0,0,0,0,0
CA0R1RK,1,0,0,0,0,0,0,0,0,0
CA0R2TK,1,0,0,0,0,0,0,0,0,0
CA0REMK,1,0,0,0,0,0,1,0,1,0
CA0RICK,0,0,0,0,0,0,0,0,0,0
CA0RT2K,1,0,0,0,0,0,0,0,0,0
CA0S36K,1,0,0,0,0,0,0,0,0,0
CA0SD0K,1,0,1,0,0,0,0,0,0,0
CA0SFUK,1,1,0,0,0,0,0,0,0,0
CA0SIKK,1,0,0,0,0,0,0,0,0,0
CA0SLFK,0,0,0,0,0,0,0,0,0,0
CA0SMIK,1,0,0,0,0,0,0,0,0,0
CA0SRXK,1,0,0,1,0,0,0,0,0,0
CA0SUNK,1,0,1,0,0,0,0,0,0,0
CA0SWHK,1,0,0,0,0,0,0,0,0,0
CA0SZ1K,1,0,1,0,0,0,1,0,0,0
CA0T2VK,1,1,1,1,0,0,0,1,0,0
CA0THAK,1,0,0,0,0,0,0,0,0,0
CA0TKVK,1,0,0,0,0,0,0,0,0,0
CA0TPQK,1,0,0,0,0,0,0,0,0,0
CA0TQVK,1,0,0,0,0,0,0,0,0,0
CA0TQXK,1,0,0,0,0,0,0,0,0,0
CA0UD1K,1,0,0,0,0,0,0,0,0,0
CA0UI9K,1,1,1,1,1,0,0,0,0,0
CA0UP7K,1,0,0,0,0,0,0,0,0,0
CA0V36K,1,0,0,0,0,0,0,0,0,0
CA0VAYK,1,0,0,0,0,0,0,0,0,0
CA0VK0K,1,1,0,0,0,0,0,0,0,0
CA0VKQK,1,0,0,0,0,0,0,0,0,0
CA0VLKK,1,0,0,0,0,0,0,0,0,0
CA0VNBK,1,0,0,0,0,0,0,0,0,0
CA0VNRK,1,0,0,0,0,0,0,0,0,0
CA0VPGK,1,0,0,0,0,0,0,0,0,0
CA0W5AK,1,0,0,0,0,0,0,0,0,0
CA0W5HK,1,0,0,0,0,0,0,0,0,0
CA0W6EK,0,0,0,0,0,0,0,0,0,0
CA0W6FK,1,0,0,0,0,0,0,0,0,0
CA0WI3K,1,1,0,0,0,0,0,0,0,0
CA0WWEK,1,0,0,0,0,0,1,0,0,0
CA0WXPK,1,0,0,0,0,0,0,0,0,0
CA0XBJK,1,0,0,0,0,0,0,0,0,0
CA0XE2K,1,0,0,0,0,0,0,0,0,0
CA0XMTK,1,0,0,0,0,0,0,0,0,0
CA0XPFK,1,0,0,0,0,0,0,0,0,0
CA0XUMK,1,0,0,0,0,0,0,0,0,0
CA0XYNK,1,0,0,0,0,0,0,0,0,0
CA0Y3SK,0,0,0,0,0,0,0,0,0,0
CA0Y71K,1,0,0,0,0,0,0,0,1,0
CA0YAEK,1,0,0,0,0,0,0,0,0,0
CA0YHWK,1,0,0,0,0,0,0,0,0,0
CA0YI3K,1,0,1,0,0,0,1,1,0,0
CA0YLAK,0,0,0,0,0,0,0,0,0,0
CA0YNTK,1,0,0,1,0,0,0,0,0,0
CA0YR0K,1,0,0,0,0,0,0,0,0,0
CA0YTTK,1,0,0,0,0,0,0,0,0,0
CA0YXFK,1,0,0,0,0,0,0,0,0,0
CA0ZJGK,1,1,0,0,0,0,0,0,0,0
CA0ZKEK,1,0,0,0,0,0,0,0,0,0
CA0ZLXK,1,0,0,0,0,0,0,0,0,0
CA0ZNWK,1,0,1,0,0,0,1,0,1,0
CA0ZPTK,1,0,0,0,0,0,0,0,0,0
CA0ZRSK,1,0,0,0,0,0,0,0,0,0
CA1057K,1,1,0,0,0,0,0,0,0,0
CA105YK,0,0,0,0,0,0,0,0,0,0
CA107KK,1,0,0,0,0,0,1,0,0,0
CA1092K,0,0,0,0,0,0,0,0,0,0
CA10BOK,1,1,0,0,0,0,0,0,0,0
CA10DDK,1,0,0,0,0,0,0,0,0,0
CA10E0K,1,0,0,0,0,0,0,0,0,0
CA10H7K,0,0,0,0,0,0,0,0,0,0
CA10J2K,1,0,0,0,0,0,0,0,0,0
CA112JK,1,0,0,0,0,0,0,0,0,0
CA119AK,1,0,0,0,0,0,0,0,0,0
CA11EAK,1,1,0,0,1,0,0,0,0,0
CA122XK,1,0,0,0,0,0,0,0,0,0
CA12IGK,1,0,0,0,0,0,0,0,0,0
CA12JKK,0,0,0,0,0,0,0,0,0,0
CA13ABK,1,0,0,0,0,0,0,0,0,0
CA13F1K,1,0,0,0,0,0,0,0,0,0
CA13G5K,1,0,0,0,0,0,0,0,0,0
CA13M3K,1,0,0,0,0,0,0,0,0,0
CA13T9K,1,0,0,0,0,0,0,0,0,0
CA13VNK,1,0,0,0,0,0,0,0,0,0
CA14J2K,1,0,0,0,0,0,0,0,0,0
CA14UPK,1,0,0,0,0,0,0,0,0,0
CA14XXK,1,0,0,0,0,0,0,0,0,0
CA151QK,1,0,1,1,0,0,0,0,0,0
CA1524K,1,0,0,0,0,0,0,0,0,0
CA1570K,1,0,0,0,0,0,0,0,0,0
CA157QK,1,1,0,0,1,0,0,0,0,0
CA15NGK,1,0,0,0,0,0,0,0,0,0
CA161SK,1,0,0,0,0,0,0,0,0,0
CA1632K,1,0,0,0,0,0,0,0,0,0
CA165WK,1,0,0,0,0,0,0,0,0,0
CA169JK,1,0,0,0,0,0,0,0,0,0
CA16MQK,1,0,0,0,0,0,0,0,0,0
CA16S5K,1,1,0,0,0,0,0,0,0,0
CA16VEK,1,0,0,0,0,0,0,0,0,0
CA16VSK,1,0,0,0,0,0,1,0,0,0
CA178YK,1,0,0,0,0,0,0,0,0,0
CA17B9K,1,0,0,0,0,0,0,0,0,0
CA17EHK,1,0,0,0,1,0,0,0,0,0
CA17PAK,0,0,0,0,0,0,0,0,0,0
CA17UJK,1,0,0,0,0,0,0,0,0,0
CA17ZRK,1,0,0,0,0,0,0,0,0,0
CA17ZUK,1,0,0,0,0,0,0,0,0,0
CA1814K,1,0,0,0,0,0,0,0,0,0
CA1817K,1,0,0,0,0,0,0,0,0,0
CA18D1K,1,0,0,0,0,0,0,0,0,0
CA18SEK,1,0,0,0,0,0,0,0,0,0
CA18W6K,0,0,0,0,0,0,0,0,0,0
CA18XSK,1,0,1,1,0,1,0,0,0,0
CA1A1YK,1,0,0,0,0,0,0,0,0,0
CA1A23K,1,0,0,0,0,0,0,0,0,0
CA1A3CK,1,0,0,0,0,0,0,0,0,0
CA1A85K,1,1,1,0,1,0,1,0,0,0
CA1AH5K,1,0,0,0,0,0,0,0,0,0
CA1AH9K,1,0,0,0,0,0,0,0,0,0
CA1AUCK,1,0,0,0,0,0,0,0,0,0
CA1BCYK,1,0,0,0,0,0,0,0,0,0
CA1BE6K,1,0,0,0,0,0,0,0,0,0
CA1BJ9K,1,0,0,0,0,0,0,0,0,0
CA1BROK,1,0,0,0,0,0,0,0,0,0
CA1BVVK,1,0,1,0,0,0,0,0,0,0
CA1C1CK,1,0,0,0,0,0,0,0,0,0
CA1C20K,1,0,1,0,0,0,0,0,0,0
CA1C4VK,1,0,0,1,0,0,0,0,0,0
CA1C8PK,1,0,0,0,0,0,0,0,0,0
CA1CFYK,1,0,0,0,0,0,0,0,0,0
CA1CG1K,1,0,0,0,1,0,0,0,0,0
CA1CU0K,1,0,0,0,0,0,0,0,0,0
CA1CUJK,1,0,0,1,0,0,0,0,0,0
CA1CWTK,1,0,0,0,0,1,1,0,0,0
CA1D7YK,1,0,0,0,0,0,0,0,0,0
CA1DE1K,1,0,1,0,0,0,0,0,0,0
CA1DSFK,1,0,0,0,0,0,0,0,0,0
CA1DW3K,1,0,0,0,0,0,0,0,0,0
CA1E7QK,1,0,1,0,0,0,0,0,0,0
CA1EFWK,1,0,0,0,0,0,0,0,0,0
CA1ELSK,1,0,1,0,0,0,0,0,0,0
CA1ESBK,1,0,0,0,0,0,0,0,0,0
CA1F11K,1,0,0,0,0,0,0,0,0,0
CA1F1UK,1,0,0,0,0,0,0,0,0,0
CA1F3NK,0,0,0,0,0,0,0,0,0,0
CA1F5FK,1,0,0,0,0,0,0,0,0,0
CA1F8SK,1,0,0,0,0,1,0,0,0,0
CA1F9BK,0,0,0,0,0,0,0,0,0,0
CA1FAAK,1,0,0,0,0,0,0,0,0,0
CA1FGZK,1,0,0,0,0,0,0,0,0,0
CA1FPZK,1,0,0,0,0,0,0,0,0,0
CA1FZ0K,1,0,1,0,0,0,0,0,0,0
CA1G6PK,0,0,0,0,0,1,0,0,0,0
CA1GBAK,1,0,0,0,0,0,0,0,0,0
CA1GE4K,1,0,0,0,0,0,0,0,0,0
CA1GHAK,1,0,0,0,0,0,0,0,0,0
CA1GMYK,0,0,0,0,0,0,0,0,0,0
CA1GSLK,1,0,0,0,0,0,0,0,0,0
CA1H3BK,1,0,0,0,0,0,0,0,0,0
CA1HE6K,1,0,0,0,0,0,0,0,0,0
CA1HEXK,1,1,0,0,1,0,0,0,0,0
CA1HXSK,1,0,0,0,0,0,0,0,0,0
CA1HXTK,1,0,0,0,0,0,0,0,0,0
CA1IB6K,1,0,0,0,0,0,0,0,0,0
CA1IK4K,1,0,0,0,0,0,0,0,0,0
CA1IK6K,1,0,0,1,0,0,0,0,0,0
CA1IOGK,1,0,0,0,0,0,0,0,0,0
CA1J2WK,1,0,0,1,0,1,0,0,0,0
CA1JKMK,1,0,0,0,0,0,0,0,0,0
CA1JLMK,1,0,0,0,0,0,0,0,0,0
CA1JSLK,1,0,0,0,0,0,0,0,0,0
CA1K9RK,1,0,0,0,0,0,0,0,0,0
CA1KA8K,1,0,0,0,0,0,0,0,0,0
CA1KGIK,0,0,0,0,0,0,0,0,0,0
CA1KTGK,1,0,0,0,0,0,0,0,0,0
CA1L3CK,1,0,0,0,0,0,0,0,0,0
CA1L9HK,1,0,0,0,0,0,0,0,0,0
CA1LG4K,0,0,0,0,0,0,0,0,0,0
CA1LLJK,1,0,0,0,0,0,1,0,0,0
CA1LSTK,1,0,0,0,0,0,0,0,0,0
CA1M21K,1,0,0,0,0,0,0,0,1,0
CA1M77K,1,0,0,0,0,0,0,0,0,0
CA1M8KK,1,0,0,0,0,0,1,0,0,0
CA1MDRK,0,0,0,0,0,0,0,0,0,0
CA1ME8K,1,0,0,0,0,0,0,0,0,0
CA1MEIK,1,0,0,0,0,0,0,0,0,0
CA1MORK,1,0,0,0,0,0,0,0,0,0
CA1MRUK,1,0,0,0,0,0,0,0,0,0
CA1N5QK,1,0,0,0,0,0,0,0,0,0
CA1N9HK,1,0,0,0,0,0,0,0,0,0
CA1ND4K,0,0,0,0,0,0,0,0,0,0
CA1NGXK,1,0,0,0,0,0,0,0,0,0
CA1NM7K,0,0,0,0,0,0,0,0,0,0
CA1NPRK,1,0,0,0,0,0,0,0,0,0
CA1NRBK,1,0,0,0,0,0,0,0,0,0
CA1NVPK,1,1,0,0,1,0,0,0,0,0
CA1NY1K,1,0,1,0,0,0,0,0,1,0
CA1NZOK,1,0,0,0,0,0,0,0,0,0
CA1OC0K,1,0,0,0,0,0,0,0,0,0
CA1OCMK,1,0,0,0,0,0,0,0,0,0
CA1OCSK,1,1,0,0,0,0,0,0,0,0
CA1OEWK,1,0,0,0,0,0,0,0,0,0
CA1OHLK,1,0,0,0,0,0,0,0,0,0
CA1OI0K,1,0,0,0,0,0,0,0,0,0
CA1OO6K,1,0,0,0,0,0,0,0,0,0
CA1P75K,1,0,0,0,0,0,0,0,0,0
CA1P9AK,1,0,0,0,0,0,0,0,0,0
CA1PINK,1,0,1,0,0,0,0,0,0,0
CA1Q10K,0,0,0,0,0,0,0,0,0,0
CA1Q7XK,0,0,0,0,0,0,0,0,0,0
CA1QCXK,0,0,0,0,0,0,0,0,0,0
CA1QDNK,1,0,0,0,0,0,0,0,0,0
CA1QHYK,1,0,0,0,0,0,0,0,0,0
CA1QPDK,0,0,0,0,0,0,0,0,0,0
CA1QXJK,1,1,0,0,0,0,0,0,0,0
CA1QYAK,1,0,0,0,0,0,0,0,0,0
CA1RILK,1,0,0,0,0,0,0,0,0,0
CA1RL0K,0,0,0,0,0,0,0,0,0,0
CA1RLYK,1,0,0,0,0,0,0,0,0,0
CA1RM9K,1,1,0,0,0,0,0,0,0,0
CA1RUBK,1,0,0,0,0,0,0,0,0,0
CA1RUIK,1,0,0,0,0,0,0,0,0,0
CA1RVMK,1,0,0,0,0,0,0,0,0,0
CA1RXDK,1,1,0,0,0,0,1,0,0,0
CA1S7FK,0,0,0,0,0,0,0,0,0,0
CA1S9SK,1,1,0,0,0,0,0,0,0,0
CA1SA8K,1,0,0,0,0,0,0,0,0,0
CA1SHTK,1,0,0,0,0,0,0,0,0,0
CA1SMVK,1,0,0,0,0,0,0,0,0,0
CA1SPAK,1,0,0,0,0,0,0,0,0,0
CA1T9AK,1,0,0,0,0,0,0,0,0,0
CA1TMSK,1,0,0,0,0,0,0,0,0,0
CA1UF8K,1,0,0,0,0,0,1,0,1,0
CA1UNCK,1,0,0,0,0,0,0,0,0,0
CA1UZFK,1,1,0,0,0,0,0,0,0,0
CA1VBBK,0,0,0,0,0,0,0,0,0,0
CA1VR6K,1,0,0,0,0,0,0,0,1,0
CA1VTQK,1,0,0,0,0,0,0,0,0,0
CA1VVCK,1,0,0,0,0,0,0,0,0,0
CA1W3BK,1,0,1,0,0,0,0,0,1,0
CA1WALK,1,0,0,0,0,0,0,0,0,0
CA1WDHK,1,0,0,0,0,0,0,0,0,0
CA1WE3K,1,0,0,0,0,0,0,0,0,0
CA1WHAK,1,0,0,0,0,0,0,0,0,0
CA1WVDK,1,0,0,0,0,0,0,0,0,0
CA1X1MK,1,0,0,0,0,0,1,0,0,0
CA1X80K,1,1,0,0,1,0,0,0,0,0
CA1XDPK,1,0,0,0,0,0,0,0,0,0
CA1XINK,1,0,0,0,0,0,0,0,0,0
CA1XJFK,1,0,0,0,0,0,0,0,0,0
CA1XRLK,1,0,1,1,0,0,0,0,0,0
CA1YCUK,1,0,1,0,0,0,0,0,0,0
CA1YKEK,0,0,0,0,0,0,0,0,0,0
CA1YPLK,1,0,1,0,0,0,0,0,0,0
CA1Z64K,1,0,0,1,0,0,0,0,0,0
CA1ZFEK,1,0,1,0,0,0,0,0,0,0
CA1ZGGK,1,0,0,0,0,0,0,0,0,0
CA1ZSMK,1,0,0,0,1,0,0,0,0,0
CA2020K,1,0,1,0,0,0,0,0,0,0
CA203YK,1,0,0,0,0,0,0,0,0,0
CA20CHK,1,0,0,0,0,0,0,0,0,0
CA20DBK,0,0,0,0,0,0,0,0,0,0
CA20FOK,1,1,0,0,0,0,0,0,0,0
CA20HWK,1,0,0,0,1,0,0,0,0,0
CA20LOK,1,0,0,0,0,0,0,0,0,0
CA20M9K,1,0,0,0,0,0,0,0,0,0
CA20NUK,1,0,0,0,0,0,0,0,0,0
CA214RK,1,0,0,0,0,0,0,0,0,0
CA215JK,1,0,0,1,0,1,0,0,0,0
CA216HK,0,0,0,0,0,0,0,0,0,0
CA21D1K,1,0,0,0,0,0,0,0,0,0
CA21MHK,1,0,0,0,0,0,0,0,1,0
CA21O7K,1,1,0,0,1,0,1,0,0,0
CA21XCK,1,0,0,0,0,0,0,0,0,0
CA227MK,1,0,0,0,0,0,0,0,0,0
CA22KTK,1,0,0,0,0,0,0,0,0,0
CA22Y1K,1,0,0,0,0,0,0,0,0,0
CA230PK,1,0,1,0,0,0,0,0,0,0
CA23CKK,1,0,0,0,0,0,0,0,0,0
CA23E6K,1,0,0,0,0,0,0,0,0,0
CA23EGK,1,0,1,0,0,0,0,0,0,0
CA23HOK,1,0,0,0,0,0,0,1,0,0
CA23I6K,1,0,0,0,0,0,1,0,1,0
CA23N8K,1,0,0,0,0,0,0,0,0,0
CA23YFK,0,0,0,0,0,0,0,0,0,0
CA243WK,1,0,0,0,0,0,0,0,0,0
CA2442K,1,0,0,0,0,0,0,0,0,0
CA24D9K,1,0,0,0,0,0,0,0,0,0
CA24HGK,1,1,0,0,1,0,0,0,0,0
CA24KQK,1,0,0,0,0,0,0,0,0,0
CA24MKK,1,0,0,0,0,0,0,0,0,0
CA24NJK,1,0,0,0,0,0,0,0,0,0
CA24T7K,1,0,0,0,0,0,0,0,0,0
CA24TKK,1,0,0,0,0,0,0,0,0,0
CA24XFK,1,0,0,0,0,0,0,0,0,0
CA2533K,1,1,0,0,1,0,0,0,0,0
CA258YK,0,0,0,0,0,0,0,0,0,0
CA25AYK,0,0,0,0,0,1,0,0,0,0
CA25ODK,1,0,1,0,0,0,0,0,0,0
CA25RIK,1,0,0,0,0,0,1,0,0,0
CA25V3K,1,0,0,0,0,0,0,0,0,0
CA26E2K,1,0,1,0,0,0,0,0,0,0
CA26V7K,1,0,0,0,0,0,0,0,0,0
CA27CDK,1,0,0,0,0,0,0,0,0,0
CA27IJK,1,0,1,0,0,0,0,0,0,0
CA27PUK,0,0,0,0,0,0,0,0,0,0
CA283VK,1,0,0,0,0,0,0,0,0,0
CA287HK,1,0,1,0,0,0,0,0,0,0
CA28AGK,0,0,0,0,0,0,0,0,0,0
CA28GCK,0,0,0,0,0,0,0,0,0,0
CA28K9K,1,0,0,0,0,0,0,0,0,0
CA28L2K,1,0,0,0,0,0,0,0,0,0
CA2992K,1,0,0,0,0,0,0,0,0,0
CA29DAK,1,0,0,0,0,0,0,0,0,0
CA29QIK,1,0,0,0,0,0,0,0,0,0
CA29ZVK,1,0,0,0,0,0,0,0,0,0
CA2D6QK,1,0,0,0,0,0,0,0,0,0
CA2DCAK,1,0,0,0,0,0,0,0,0,0
CA2DEHK,1,0,0,0,0,0,0,0,0,0
