id,flag_a,flag_b,flag_c,flag_d,flag_e,flag_f,flag_g,flag_h,flag_i,flag_j
CA0JI5K,1,0,0,0,0,0,0,0,0,0
CA0JKEK,0,0,0,0,0,1,0,0,0,0
CA0JQIK,1,0,1,0,0,0,0,0,0,0
CA0JYFK,1,0,0,0,0,0,0,0,0,0
CA0K7XK,1,0,1,1,0,0,0,0,0,0
CA0KB4K,1,0,0,0,0,0,0,0,0,0
CA0KIPK,1,0,0,0,0,0,1,0,1,0
CA0KLCK,1,0,0,0,0,0,0,0,0,0
CA0KMWK,1,0,0,0,0,0,0,0,0,0
CA0L70K,1,0,0,0,0,0,0,0,0,0
CA0LB2K,0,0,0,0,0,0,0,0,0,0
CA0LB5K,1,0,0,1,0,1,1,0,0,0
CA0LCIK,1,0,0,0,0,0,0,0,0,0
CA0LXKK,0,0,0,0,0,0,1,0,0,0
CA0LY5K,1,0,0,0,0,0,0,0,0,0
CA0M4NK,1,0,0,0,0,0,0,0,0,0
CA0M5GK,1,0,0,0,0,0,0,0,0,0
CA0MBBK,1,0,0,0,0,0,0,0,0,0
CA0MDHK,1,0,0,0,0,0,0,0,0,0
CA0MNRK,1,0,1,0,0,0,0,0,0,0
CA0MXIK,1,0,0,0,0,0,0,0,0,0
CA0MYBK,0,0,0,0,0,0,0,0,0,0
CA0N5NK,1,0,0,0,0,0,0,1,0,0
CA0N88K,1,0,0,1,1,0,0,0,0,0
CA0NI3K,1,0,0,0,0,0,0,0,0,0
CA0NQFK,1,0,0,0,0,0,0,0,0,0
CA0NURK,1,1,0,0,0,0,0,0,0,0
CA0NYNK,1,0,0,0,0,0,0,0,0,0
CA0O38K,1,0,1,0,1,0,0,0,0,0
CA0O7XK,0,0,0,0,0,0,0,0,0,0
CA0O8TK,0,0,0,0,0,0,1,0,0,0
CA0O92K,1,0,0,0,1,0,0,0,0,0
CA0O96K,1,0,0,0,0,0,0,0,0,0
CA0OAPK,0,0,0,0,0,0,0,0,0,0
CA0OGGK,1,0,0,0,0,0,0,0,0,0
CA0OJFK,1,0,0,0,0,0,0,0,0,0
CA0OMLK,1,0,0,0,0,0,0,0,0,0
CA0OSGK,1,0,1,0,0,0,0,0,1,0
CA0OVGK,1,0,0,0,0,0,0,0,0,0
CA0OW1K,1,1,0,0,0,0,0,0,0,0
CA0P72K,1,0,0,0,0,0,0,0,0,0
CA0PD9K,1,0,0,0,0,0,0,0,0,0
CA0PEDK,1,0,1,0,0,0,1,0,0,0
CA0POHK,1,0,0,0,0,0,0,0,0,0
CA0PPYK,1,0,0,1,0,0,1,1,0,0
CA0PUEK,1,0,0,0,0,0,0,0,0,0
CA0Q36K,1,0,0,0,0,0,0,0,0,0
CA0Q3HK,0,0,0,0,0,0,0,0,0,0
CA0Q7LK,1,0,0,0,0,0,0,0,1,0
CA0Q9JK,1,0,0,0,0,0,0,0,0,0
CA0QEVK,1,0,0,0,0,0,0,0,0,0
CA0QMGK,1,0,0,0,0,0,0,0,0,0
CA0R0FK,1,0,0,0,0,0,0,0,0,0
CA0R3LK,1,0,0,0,0,0,0,0,0,0
CA0R6MK,1,0,0,0,0,0,0,0,0,0
CA0R9WK,1,0,1,0,0,0,0,0,0,0
CA0RBHK,1,0,0,0,0,0,0,0,0,0
CA0RM2K,1,0,0,0,0,0,0,0,0,0
CA0RMAK,1,0,1,0,0,0,0,0,0,0
CA0RNVK,1,0,0,0,0,0,0,0,0,0
CA0RO1K,1,0,0,0,0,0,0,0,0,0
CA0RUAK,1,0,0,0,0,0,0,0,0,0
CA0RXHK,1,0,0,0,0,0,0,0,0,0
CA0S0WK,0,0,0,0,0,0,0,1,0,0
CA0S18K,1,0,0,0,0,0,0,0,0,0
CA0S24K,1,1,0,0,0,0,0,0,0,0
CA0SARK,1,0,0,1,0,0,0,0,0,0
CA0SKJK,1,0,0,0,0,0,0,0,0,0
CA0SRRK,1,0,0,0,0,0,0,0,0,0
CA0SSCK,1,0,0,0,0,0,0,0,0,0
CA0T4OK,1,0,0,0,0,0,0,0,0,0
CA0T92K,1,0,1,0,0,0,0,0,0,0
CA0TPYK,1,0,0,0,0,1,0,0,0,0
CA0TR3K,1,0,0,1,0,0,0,0,0,0
CA0TTZK,1,0,1,0,0,1,1,0,0,0
CA0TXKK,1,0,0,0,0,0,0,0,0,0
CA0U0NK,0,0,0,0,0,0,0,0,0,0
CA0U3LK,1,0,0,0,0,0,0,0,0,0
CA0UA4K,1,0,0,0,1,0,1,0,0,0
CA0UB8K,1,0,0,0,0,0,0,0,0,0
CA0UJMK,1,0,0,0,0,0,0,0,0,0
CA0UNPK,1,0,0,0,0,0,0,0,0,0
CA0UUEK,1,0,0,0,0,0,0,0,0,0
CA0UUXK,1,0,0,0,0,0,0,0,0,0
CA0VH2K,1,0,0,0,0,0,0,0,0,0
CA0VLVK,1,0,0,0,0,0,0,0,0,0
CA0VS8K,0,0,0,0,0,0,0,0,0,0
CA0VT6K,1,0,0,0,0,0,0,0,0,0
CA0W40K,1,0,0,0,0,0,0,0,0,0
CA0W4UK,1,0,1,0,0,0,0,0,0,0
CA0W9DK,1,0,0,1,0,0,0,0,0,0
CA0WHPK,1,0,0,0,0,0,1,0,0,1
CA0WK3K,0,0,0,0,0,0,0,0,0,0
CA0WP7K,1,0,1,0,0,0,0,0,0,0
CA0WPGK,1,0,0,0,0,0,0,0,0,0
CA0WQYK,1,0,0,0,0,0,0,0,0,0
CA0WTEK,1,0,0,0,0,0,0,0,0,0
CA0WTPK,1,1,0,0,0,0,0,0,0,0
CA0X1QK,1,0,1,1,0,0,0,0,0,0
CA0X2BK,1,0,1,0,0,0,0,0,0,0
CA0X94K,1,1,0,0,0,0,1,0,0,0
CA0XFWK,1,0,0,0,0,0,0,0,0,0
CA0XGMK,1,0,0,0,0,0,0,0,0,0
CA0XOHK,1,0,0,0,0,0,0,0,0,0
CA0XYOK,1,0,0,0,0,0,1,0,0,0
CA0Y27K,1,0,1,0,0,0,0,0,0,0
CA0YA7K,1,0,0,0,0,0,0,0,0,0
CA0YABK,1,0,0,0,0,0,0,0,0,0
CA0YC1K,1,0,0,0,0,0,0,0,0,0
CA0YGZK,1,1,0,0,0,0,0,0,0,0
CA0YJ1K,1,0,0,0,0,0,0,0,0,0
CA0YJEK,1,0,0,1,0,0,0,0,0,0
CA0YKYK,1,1,0,0,0,0,1,0,0,0
CA0YWPK,1,0,1,0,0,0,0,0,0,0
CA0Z3TK,1,0,0,0,0,0,0,0,0,0
CA0ZBCK,1,0,0,0,0,0,0,0,0,0
CA0ZHSK,1,1,0,0,0,0,0,0,0,0
CA0ZNKK,1,0,0,0,0,0,0,0,0,0
CA0ZNYK,1,1,0,0,0,0,0,0,1,0
CA0ZPIK,1,0,0,0,0,0,0,0,0,0
CA100XK,1,0,0,0,0,0,0,0,0,0
CA1037K,1,0,0,0,0,0,0,0,0,0
CA10EIK,1,1,0,0,1,0,0,0,0,0
CA10IOK,0,0,0,0,0,0,0,0,0,0
CA10K6K,1,1,0,0,0,0,0,0,0,0
CA10OQK,1,0,0,0,0,0,0,0,0,0
CA10RAK,1,0,0,0,0,0,0,0,0,0
CA10ROK,1,0,0,0,0,0,0,0,0,0
CA113AK,1,0,0,0,0,0,0,0,0,0
CA11QWK,0,0,0,0,0,0,0,0,0,0
CA11W1K,1,0,1,1,0,0,0,0,0,0
CA12EFK,1,1,0,0,0,0,0,0,0,0
CA12F8K,1,0,0,0,0,0,0,0,0,0
CA12SEK,1,0,0,0,0,0,0,0,0,0
CA130NK,1,0,0,0,0,0,0,0,0,0
CA1397K,1,0,0,0,0,0,0,0,0,0
CA13JKK,0,0,0,0,0,0,0,0,0,0
CA13MNK,1,0,0,0,0,0,0,0,0,0
CA13PZK,1,0,0,0,0,0,0,0,0,0
CA13W9K,1,0,1,0,0,0,0,0,0,0
CA13YSK,1,0,1,1,0,0,0,0,0,0
CA13ZGK,1,0,0,0,0,0,0,0,0,0
CA142RK,1,0,0,0,1,0,0,0,1,0
CA14BAK,1,1,0,0,1,0,0,0,0,0
CA14ELK,1,0,0,0,0,0,0,0,0,0
CA14QDK,1,0,0,0,0,0,0,0,0,0
CA14QTK,1,0,0,0,0,0,1,0,1,0
CA14VLK,1,0,0,0,0,0,0,0,0,0
CA14Y1K,1,0,0,0,0,0,0,0,0,0
CA153YK,1,0,0,0,0,0,0,0,0,0
CA156EK,1,0,0,0,0,0,0,0,0,0
CA158XK,0,0,0,0,0,1,0,0,0,0
CA159EK,1,0,0,0,0,0,0,0,0,0
CA15BAK,1,1,0,0,0,0,0,0,0,0
CA15J9K,1,0,0,0,0,0,0,0,0,0
CA15NFK,1,0,1,0,0,0,0,0,0,0
CA15OHK,0,0,0,0,0,0,0,0,0,0
CA15TNK,1,0,0,0,0,0,0,0,0,0
CA15YXK,1,0,0,0,1,0,0,0,0,0
CA1639K,1,0,0,0,0,0,0,0,0,0
CA166NK,1,0,0,0,0,0,0,0,0,0
CA16EIK,1,0,0,0,0,0,0,0,0,0
CA16NWK,1,0,0,0,0,0,0,0,0,0
CA16QXK,1,0,0,0,0,0,0,0,0,0
CA16X2K,1,0,1,0,0,0,0,0,0,0
CA16YLK,1,1,0,0,0,0,0,0,0,0
CA17EMK,1,0,0,0,0,0,0,0,0,0
CA17JDK,1,0,1,0,0,0,1,0,0,0
CA17UFK,0,0,0,0,0,0,0,0,0,0
CA17VLK,1,0,0,0,0,0,0,0,0,0
CA17VOK,1,1,0,0,0,0,0,0,0,0
CA18CHK,0,0,0,0,0,0,0,0,0,0
CA18HEK,1,0,1,0,0,0,0,0,0,0
CA18MJK,1,0,1,0,0,0,0,0,0,0
CA18XKK,1,1,0,0,0,0,0,0,0,0
CA19I0K,1,0,0,0,0,0,0,0,0,0
CA1ACSK,1,0,0,0,1,0,0,1,0,0
CA1AJNK,1,0,0,0,0,0,0,0,0,0
CA1AR1K,1,0,0,0,0,0,0,0,0,0
CA1AW1K,1,0,1,1,0,1,0,0,0,0
CA1B7PK,1,0,0,0,0,0,0,0,0,0
CA1BAPK,0,0,0,0,0,0,0,0,0,0
CA1BDYK,1,0,0,0,0,0,0,0,0,0
CA1BE3K,0,0,0,0,0,0,0,0,0,0
CA1BEMK,0,0,0,0,0,0,0,0,0,0
CA1BPUK,0,0,0,0,0,0,0,0,0,0
CA1BRAK,1,0,0,0,0,1,0,0,0,0
CA1BT0K,1,0,0,0,0,0,0,0,0,0
CA1C3ZK,1,0,0,0,0,0,0,0,0,0
CA1CGGK,1,0,1,0,1,0,0,0,0,0
CA1COLK,1,0,1,0,0,0,0,0,0,0
CA1CWFK,1,0,0,0,0,0,0,0,0,0
CA1CZ2K,1,0,0,0,0,0,0,0,0,0
CA1D4HK,1,0,0,0,0,0,0,0,0,0
CA1D87K,1,0,0,0,0,0,0,0,0,0
CA1DARK,1,0,0,0,0,0,0,0,0,0
CA1DF3K,1,0,0,0,0,0,0,0,0,0
CA1DOZK,1,0,0,0,0,0,0,0,0,0
CA1DP2K,1,0,1,0,0,0,0,0,0,0
CA1DYIK,1,0,0,0,0,0,0,0,0,0
CA1E1XK,1,0,0,0,0,0,0,0,0,0
CA1E5AK,0,0,0,0,0,0,0,0,0,0
CA1E70K,1,0,0,0,0,0,0,0,0,0
CA1EM9K,1,0,0,0,0,0,0,0,0,0
CA1ENGK,1,0,0,0,0,0,0,0,0,0
CA1ER4K,1,0,0,0,0,0,0,0,0,0
CA1EVKK,1,0,0,0,0,0,0,0,0,0
CA1F57K,1,0,1,0,1,0,0,0,0,1
CA1FATK,0,0,0,0,0,0,0,0,0,0
CA1FLVK,1,0,0,0,0,0,0,0,0,0
CA1FM4K,1,0,0,0,1,0,1,0,0,0
CA1FMSK,1,0,0,0,0,0,0,0,0,0
CA1G4JK,1,0,0,0,0,0,0,0,0,0
CA1G5PK,0,0,0,0,0,0,0,0,0,0
CA1G64K,1,0,0,0,0,0,0,0,0,0
CA1G92K,1,0,0,0,0,0,0,0,0,0
CA1GOXK,1,0,0,0,0,0,0,0,0,0
CA1GPRK,1,0,0,0,0,0,0,0,0,0
CA1GTPK,1,0,0,0,0,0,0,0,0,0
CA1GUZK,1,0,0,0,0,0,0,0,0,0
CA1GW1K,0,0,0,0,0,0,0,0,0,0
CA1GYRK,1,0,0,0,0,0,0,0,0,0
CA1H3AK,1,0,0,0,0,0,0,0,0,0
CA1H4EK,1,0,0,0,0,0,0,0,0,0
CA1H8MK,1,0,0,0,0,0,0,0,0,0
CA1HDNK,1,0,0,0,0,0,0,0,0,0
CA1HMIK,0,0,0,0,0,0,0,0,0,0
CA1HQ2K,1,0,0,0,0,0,0,0,0,0
CA1HVFK,1,0,0,0,0,0,0,0,0,0
CA1HXUK,1,0,0,0,0,0,0,0,0,0
CA1HZ6K,1,0,0,0,0,0,0,0,0,0
CA1I2KK,1,0,0,0,0,0,0,0,0,0
CA1I3QK,1,0,0,0,0,0,0,0,0,0
CA1I6JK,1,0,1,0,0,0,0,0,0,0
CA1ID7K,1,0,0,0,1,1,0,0,0,0
CA1IGPK,1,0,0,0,0,0,0,0,0,0
CA1ILSK,1,0,0,0,0,0,0,0,0,0
CA1IUNK,1,0,0,0,0,0,0,0,0,0
CA1J1TK,1,0,0,0,0,0,0,0,0,0
CA1JF7K,0,0,0,0,0,0,0,0,0,0
CA1JIRK,1,0,0,0,0,0,0,0,0,0
CA1JLIK,1,0,0,0,0,0,0,0,0,0
CA1JP2K,1,1,1,0,0,0,0,0,0,0
CA1JT1K,1,0,0,0,0,0,0,0,0,0
CA1K4ZK,1,0,0,0,0,0,0,0,0,0
CA1KH7K,1,0,0,0,0,0,0,0,0,0
CA1KPKK,1,0,0,0,0,0,0,0,0,0
CA1KRAK,0,0,0,0,0,0,0,0,0,0
CA1KZFK,1,0,0,0,0,0,1,0,0,0
CA1L4FK,1,0,0,0,0,0,0,0,0,0
CA1LCBK,1,0,0,0,0,0,0,0,0,0
CA1LCTK,1,0,0,0,0,0,0,0,0,0
CA1LH7K,1,0,0,0,0,0,0,0,0,0
CA1LJ0K,1,0,0,0,0,0,0,0,0,0
CA1LZJK,1,0,0,1,0,0,0,0,0,0
CA1M7RK,1,0,0,0,0,0,0,0,0,0
CA1MAFK,1,0,0,0,0,0,0,0,0,0
CA1MNHK,0,0,0,0,0,0,0,0,0,0
CA1MQDK,1,0,0,0,0,0,0,0,0,0
CA1N74K,1,0,1,0,0,0,0,0,0,0
CA1N7PK,1,1,1,0,1,0,0,0,0,0
CA1ND6K,1,0,0,0,0,0,0,0,0,0
CA1NEGK,1,0,0,0,0,1,0,0,1,0
CA1NH6K,1,0,0,0,0,0,0,0,0,0
CA1NL4K,1,1,0,0,0,0,1,0,1,0
CA1NVVK,0,0,0,0,0,1,0,0,0,0
CA1O0FK,1,0,0,0,0,0,0,0,0,0
CA1O0MK,1,0,0,0,0,0,0,0,0,0
CA1O3DK,1,0,0,0,0,0,0,0,0,0
CA1O7FK,1,0,0,0,1,0,0,0,0,0
CA1OASK,1,0,0,0,0,0,0,0,0,0
CA1OCBK,1,0,0,0,0,0,0,0,0,0
CA1OIXK,1,0,0,0,0,0,0,0,0,0
CA1ORJK,1,0,0,0,0,0,0,0,0,0
CA1OYXK,1,0,0,0,0,0,0,0,0,0
CA1P17K,1,0,0,0,0,1,1,0,0,0
CA1P7JK,1,1,0,0,1,0,0,0,0,0
CA1P80K,0,0,0,0,0,0,0,0,0,0
CA1PIJK,0,0,0,0,0,0,0,0,0,0
CA1PLEK,0,0,0,0,0,0,0,0,0,0
CA1PPYK,1,0,0,1,0,1,0,0,0,0
CA1PS6K,1,1,0,1,0,0,0,0,0,0
CA1PV4K,1,0,0,0,0,0,0,0,0,0
CA1Q0PK,1,0,0,0,0,0,0,0,0,0
CA1Q1MK,1,0,0,0,0,0,0,0,0,0
CA1QHIK,1,0,1,0,0,0,0,0,0,0
CA1QQNK,1,0,0,0,0,0,0,0,0,0
CA1QXDK,1,0,1,0,0,0,0,0,0,0
CA1QZ0K,1,0,0,0,0,0,0,0,0,0
CA1R2GK,1,0,0,0,0,0,0,0,0,0
CA1R31K,1,0,0,0,0,0,0,0,1,0
CA1R9TK,1,0,0,0,0,0,0,0,0,0
CA1RBGK,1,0,0,0,0,0,0,0,0,0
CA1RIOK,1,1,0,0,0,0,1,0,0,0
CA1RV5K,1,0,0,0,0,0,0,0,0,0
CA1S40K,1,0,0,0,0,0,0,0,0,0
CA1S65K,1,0,0,0,0,0,0,0,0,0
CA1S8CK,1,0,0,0,0,0,0,0,0,0
CA1SCTK,1,0,0,0,0,0,0,0,0,0
CA1SICK,1,1,0,0,1,0,0,0,0,0
CA1SKPK,1,0,0,0,0,0,0,0,0,0
CA1SVGK,1,1,0,0,0,0,0,0,0,0
CA1T2EK,1,0,0,0,0,0,0,0,0,0
CA1T5KK,1,0,0,0,0,0,0,0,0,0
CA1TA4K,1,0,0,0,0,0,0,0,0,0
CA1TBWK,1,0,0,0,0,0,0,0,0,0
CA1TEZK,1,0,0,0,0,0,0,0,0,0
CA1TFJK,1,1,0,0,0,0,0,0,0,0
CA1TGSK,0,0,0,0,0,0,0,0,0,0
CA1TJTK,1,0,1,0,0,1,1,1,0,0
CA1TKKK,1,0,0,0,0,0,0,0,0,0
CA1TQ6K,1,0,0,0,0,0,0,0,0,0
CA1TRWK,1,0,0,0,0,0,0,0,1,0
CA1TWSK,1,0,0,0,0,0,0,0,0,0
CA1U4SK,1,0,0,0,1,0,1,0,0,0
CA1U67K,1,0,0,0,0,0,0,0,0,0
CA1U6OK,1,0,0,0,0,0,0,0,0,0
CA1U7VK,1,0,0,0,0,0,0,0,0,0
CA1U8RK,1,0,0,0,0,0,0,0,0,0
CA1UAMK,1,0,0,0,0,0,0,0,0,0
CA1UBEK,1,0,0,0,0,0,0,0,0,0
CA1UE9K,1,0,0,0,0,0,0,0,0,0
CA1USDK,1,0,0,0,0,0,0,0,0,0
CA1UVVK,1,1,0,0,0,0,0,0,0,0
CA1UWBK,1,0,0,0,0,0,0,0,0,0
CA1V4YK,1,0,0,0,0,0,0,0,0,0
CA1VGBK,1,0,0,0,0,0,0,0,0,0
CA1VKWK,1,0,0,0,0,0,0,0,0,0
CA1VN1K,1,1,0,0,1,0,0,0,0,0
CA1VSXK,1,1,0,1,0,0,0,0,0,0
CA1VXPK,1,0,0,0,0,0,0,0,0,0
CA1W3LK,1,0,0,0,0,0,0,0,0,0
CA1W76K,1,0,0,0,0,0,0,0,0,0
CA1W9QK,1,0,0,0,0,0,0,0,0,0
CA1WA0K,1,0,0,0,0,0,0,0,0,0
CA1WHUK,1,0,0,0,0,0,0,0,0,0
CA1WIMK,0,0,0,0,0,0,0,0,0,0
CA1WJQK,1,0,0,0,0,0,0,0,0,0
CA1WMQK,0,0,0,0,0,0,0,0,0,0
CA1WNFK,1,0,0,0,0,0,0,0,0,0
CA1WR0K,1,0,0,0,0,0,0,0,0,0
CA1WS2K,1,0,0,0,0,0,0,0,0,0
CA1WXVK,1,0,1,0,0,0,0,0,0,0
CA1XB0K,1,0,0,0,0,0,0,0,0,0
CA1XHRK,1,0,0,0,0,0,0,0,0,0
CA1XX0K,1,1,0,0,0,0,1,0,0,0
CA1XXFK,1,0,1,0,0,0,0,0,0,0
CA1XZQK,0,0,0,0,0,0,0,0,0,0
CA1Y1SK,1,0,0,0,0,0,0,0,0,0
CA1Y58K,1,0,0,0,0,0,0,0,0,0
CA1YAPK,1,0,0,0,0,0,0,0,0,0
CA1YCIK,1,0,0,0,0,0,0,0,0,0
CA1YFEK,1,0,1,0,0,0,0,0,0,0
