id,flag_a,flag_b,flag_c,flag_d,flag_e,flag_f,flag_g,flag_h,flag_i,flag_j
CA014WK,1,0,0,0,0,0,0,0,0,0
CA01EUK,1,1,0,0,0,0,0,0,0,0
CA01G6K,0,0,0,0,0,0,0,0,0,0
CA01HBK,1,0,0,0,1,0,1,0,0,0
CA01J7K,1,0,0,0,0,0,1,0,0,0
CA01QDK,0,0,0,0,0,0,0,0,0,0
CA01TZK,1,0,0,0,0,0,0,0,0,0
CA024HK,1,1,0,0,0,0,0,0,0,0
CA02EFK,1,0,0,0,0,0,0,0,0,0
CA02S3K,1,0,0,0,0,0,0,0,0,0
CA02TZK,1,0,0,0,0,0,0,0,0,0
CA034LK,1,0,0,0,0,0,0,0,0,0
CA0371K,1,0,1,0,0,0,0,0,0,0
CA037RK,1,0,0,0,0,0,1,0,0,0
CA03GXK,1,0,0,0,0,0,0,0,0,0
CA03WUK,1,0,1,1,1,0,0,0,0,0
CA0441K,1,0,0,0,0,0,0,0,0,0
CA0449K,1,1,0,0,1,0,0,0,0,0
CA0485K,1,0,0,0,0,0,0,0,0,0
CA04C2K,1,0,0,0,0,0,0,0,0,0
CA04CCK,1,0,0,0,0,0,0,0,0,0
CA04E8K,1,0,0,0,0,0,0,0,0,0
CA04R6K,1,0,0,0,0,0,0,0,0,0
CA052BK,1,1,0,0,0,0,0,0,0,0
CA053FK,1,0,0,0,0,0,1,0,0,0
CA0564K,1,0,0,0,0,0,0,0,0,0
CA059SK,1,0,0,0,0,0,0,0,0,0
CA05JGK,1,0,0,0,0,0,0,0,0,0
CA05JQK,1,0,0,0,0,0,0,0,0,0
CA05KYK,1,0,0,0,0,0,0,0,0,0
CA05MYK,1,0,0,0,0,0,0,0,1,0
CA05ORK,1,0,0,0,0,0,0,0,0,0
CA05UZK,1,0,0,0,0,0,0,0,0,0
CA05VXK,1,0,0,0,0,0,0,0,0,0
CA061WK,0,0,0,0,0,0,1,0,0,0
CA0626K,1,0,1,0,0,0,0,0,0,0
CA063JK,1,0,0,0,0,0,0,0,0,0
CA06A2K,0,0,0,0,0,0,0,0,0,0
CA06ASK,1,0,0,0,0,0,0,0,0,0
CA06F7K,1,0,0,0,0,0,0,0,0,0
CA06GFK,1,0,0,0,0,0,1,0,0,0
CA06RLK,1,0,1,0,0,0,0,0,0,0
CA06YOK,1,1,1,1,0,0,0,0,0,0
CA071NK,1,0,0,0,0,0,0,0,0,0
CA07C7K,1,0,0,0,0,0,0,0,0,0
CA07CSK,1,0,0,0,0,0,0,0,0,0
CA07OFK,1,0,0,0,0,0,0,0,0,0
CA07QNK,1,0,0,0,0,0,0,0,0,0
CA07ZGK,1,0,0,0,0,0,0,0,0,0
CA0894K,1,0,0,0,0,0,0,0,0,0
CA08AWK,1,0,0,0,0,0,0,0,0,0
CA08F3K,1,0,0,0,0,0,1,0,1,0
CA08GQK,1,0,1,1,0,0,0,0,0,0
CA08HYK,1,0,0,0,0,0,0,0,0,0
CA08J2K,1,0,0,0,0,0,0,0,0,0
CA08Q7K,1,0,0,0,0,0,0,0,0,0
CA08SEK,1,0,0,0,0,0,0,0,0,0
CA08ZDK,1,0,0,0,1,0,0,0,0,0
CA08ZLK,1,0,0,0,0,0,0,0,0,0
CA092YK,1,0,0,0,0,0,0,0,0,0
CA0933K,0,0,0,0,0,0,0,0,0,0
CA0950K,1,0,0,0,0,0,0,0,0,0
CA096HK,1,1,0,1,1,0,0,0,0,0
CA09JQK,1,0,0,0,0,0,0,0,0,0
CA09JVK,1,0,0,0,0,0,1,0,1,0
CA09QKK,1,0,0,0,0,0,1,0,0,0
CA09T4K,1,0,0,0,0,0,0,0,0,0
CA0A5GK,1,0,0,0,0,0,0,0,0,0
CA0A5TK,0,0,0,0,0,0,0,0,0,0
CA0AUAK,1,0,0,0,0,0,0,0,0,0
CA0AWWK,1,0,0,0,0,0,0,0,0,0
CA0B28K,1,0,0,0,0,0,0,0,0,0
CA0BEUK,1,0,0,0,0,0,0,0,0,0
CA0BOYK,1,0,0,0,0,0,0,0,0,0
CA0BQ8K,1,0,1,0,0,0,0,1,0,0
CA0BSOK,1,0,0,0,0,0,0,0,0,0
CA0BUDK,1,0,0,0,0,0,0,0,0,0
CA0BWVK,1,1,1,0,0,0,1,0,1,0
CA0C0YK,1,0,0,0,0,0,0,0,0,0
CA0CFNK,0,0,0,0,0,0,0,1,0,0
CA0CNDK,0,0,0,0,0,0,0,1,0,0
CA0CNPK,1,0,0,0,0,0,0,0,0,0
CA0COEK,1,0,0,0,0,0,0,0,0,0
CA0CS8K,1,0,0,0,0,0,0,0,0,0
CA0CSZK,1,0,0,0,0,0,0,0,0,0
CA0CUHK,1,0,0,0,0,0,0,0,0,0
CA0CWLK,1,0,0,0,0,0,0,0,0,0
CA0D3HK,1,0,0,0,0,0,0,0,0,0
CA0D7AK,0,0,0,0,0,0,0,0,0,0
CA0DDGK,1,0,1,0,0,0,0,1,0,0
CA0DDNK,1,0,0,0,0,0,0,0,0,0
CA0DKOK,1,0,1,0,0,0,0,0,0,0
CA0DN4K,1,0,0,0,0,0,0,0,0,0
CA0DV7K,1,0,0,0,1,0,0,0,0,0
CA0E6JK,1,0,0,0,0,0,0,0,0,0
CA0E6TK,1,0,0,0,0,0,0,0,0,0
CA0EA0K,1,0,1,0,0,0,0,0,0,0
CA0ED7K,1,0,0,0,0,0,0,0,0,0
CA0EZUK,1,0,1,0,0,0,0,0,0,0
CA0F3JK,1,0,0,0,0,0,0,0,0,0
CA0FDQK,1,0,0,0,0,0,0,0,0,0
CA0FF9K,1,0,1,0,0,0,0,0,0,0
CA0FR5K,1,0,0,0,0,0,0,0,0,0
CA0FRHK,1,0,0,0,0,0,0,0,0,0
CA0FRSK,0,0,0,0,0,0,0,0,0,0
CA0G3WK,1,0,0,0,0,0,0,0,0,0
CA0G5RK,1,0,0,0,0,0,0,0,0,0
CA0GE8K,1,0,0,0,0,0,0,0,0,0
CA0GHWK,1,0,0,0,0,0,0,0,0,0
CA0GJJK,1,1,0,0,0,0,0,0,0,0
CA0GLUK,1,0,0,0,0,0,0,0,0,0
CA0GR4K,1,0,1,0,1,0,0,0,0,0
CA0GXYK,1,0,0,0,0,0,0,0,0,0
CA0H0PK,1,0,0,0,1,0,0,0,0,0
CA0H0VK,1,0,1,0,0,0,0,0,0,0
CA0H7UK,1,0,0,0,0,0,0,0,0,0
CA0H9IK,1,0,0,0,0,0,0,0,0,0
CA0HAYK,1,0,0,0,0,0,0,0,0,0
CA0HM9K,1,0,0,0,0,0,0,0,0,0
CA0HSKK,1,0,0,0,0,1,0,0,0,0
CA0IPWK,1,0,0,0,0,0,0,0,0,0
CA0ITXK,1,0,1,1,1,0,1,0,0,0
CA0JIUK,1,0,0,0,0,0,0,0,0,0
CA0JO2K,1,0,0,0,0,0,0,0,0,0
CA0JRYK,1,0,0,0,0,0,0,0,0,0
CA0K02K,1,0,0,0,0,0,0,0,0,0
CA0K06K,1,1,0,0,0,0,0,0,0,0
CA0K1WK,0,0,0,0,0,0,0,0,0,0
CA0KHLK,1,0,0,0,0,0,0,0,0,0
CA0KO3K,1,0,0,0,0,0,0,0,0,0
CA0L03K,1,0,0,0,0,0,0,0,0,0
CA0L0LK,1,0,0,0,0,0,0,0,0,0
CA0L1VK,1,0,0,0,0,0,0,0,0,0
CA0L58K,1,0,0,0,0,0,0,0,0,0
CA0L60K,0,0,0,0,0,0,0,0,0,0
CA0LEJK,1,0,1,0,0,0,0,0,0,0
CA0LHKK,1,0,0,0,0,0,0,0,0,0
CA0LTQK,1,0,0,0,0,0,0,0,0,0
CA0M1DK,1,0,0,1,0,0,1,0,1,0
CA0M45K,1,0,1,0,0,0,0,0,0,0
CA0MESK,1,0,0,0,0,0,0,0,0,0
CA0MLBK,1,0,0,0,0,0,0,0,0,0
CA0MLZK,1,0,0,0,0,0,0,0,0,0
CA0MNFK,1,0,0,0,0,0,0,0,0,0
CA0MWAK,1,0,0,0,0,0,0,0,0,0
CA0N1AK,1,0,0,0,0,0,0,0,0,0
CA0N9UK,1,0,0,0,0,1,1,0,1,1
CA0NAVK,0,0,0,0,0,0,0,0,0,0
CA0NEVK,1,0,0,0,0,0,0,0,0,0
CA0NGLK,1,0,1,0,0,0,0,0,0,0
CA0NKRK,1,0,0,0,0,0,0,0,0,0
CA0NPLK,1,0,0,0,0,0,0,0,0,0
CA0NUTK,1,0,1,0,0,0,0,0,0,0
CA0NXRK,1,0,1,0,0,0,0,0,0,0
CA0O2KK,1,0,0,0,0,0,0,0,0,0
CA0OC1K,1,0,0,0,0,0,0,0,0,0
CA0ONBK,1,0,0,0,0,0,0,0,0,0
CA0OSWK,1,0,1,0,1,0,0,0,0,0
CA0OU1K,1,0,0,0,0,0,0,0,0,0
CA0P8RK,1,0,0,0,0,0,0,0,0,0
CA0PJZK,1,0,0,0,0,0,0,0,0,0
CA0PLEK,1,0,0,1,0,0,0,0,0,0
CA0Q1AK,1,1,0,0,0,0,0,0,0,0
CA0Q29K,0,0,0,0,0,0,0,0,0,0
CA0QA0K,1,0,0,0,0,0,0,0,0,0
CA0QF7K,1,0,0,0,0,0,0,0,0,0
CA0QJIK,0,0,0,0,0,0,0,0,0,0
CA0RAPK,1,0,0,0,0,0,0,0,0,0
CA0RBCK,1,0,0,0,0,0,0,0,0,0
CA0RFVK,1,1,0,0,0,0,0,0,1,0
CA0RG7K,1,1,0,0,1,0,0,0,0,0
CA0RHYK,1,0,0,1,0,0,0,0,0,0
CA0RLDK,1,0,0,0,0,0,0,1,1,0
CA0RLLK,1,0,0,0,1,0,0,0,0,0
CA0RQUK,1,0,0,0,0,0,0,0,0,0
CA0RZ8K,1,0,0,0,0,0,0,0,0,0
CA0S3MK,1,0,0,0,0,0,0,0,0,0
CA0SKOK,1,0,0,0,0,0,0,0,0,0
CA0SONK,1,0,0,0,0,0,0,0,0,0
CA0SPJK,1,0,0,0,0,0,0,0,0,0
CA0SVOK,1,0,0,0,0,0,1,0,0,0
CA0SYDK,1,0,0,0,0,0,0,0,0,0
CA0T2MK,1,0,0,0,0,0,0,0,0,0
CA0T3BK,1,0,0,0,0,0,0,0,0,0
CA0TDKK,1,1,0,0,0,0,0,0,0,0
CA0TJGK,1,0,0,0,0,0,0,0,0,0
CA0TM6K,1,0,0,0,0,0,1,0,0,0
CA0TS2K,1,0,0,0,0,0,0,0,0,0
CA0TVJK,1,0,0,0,0,0,0,0,0,0
CA0U0ZK,1,0,0,0,0,1,0,0,0,0
CA0UD5K,1,0,0,0,0,0,0,0,0,0
CA0UFMK,1,0,0,0,0,0,0,0,0,0
CA0UNXK,1,0,0,0,0,0,0,0,0,0
CA0UWLK,1,0,0,0,1,0,0,0,0,0
CA0V17K,1,0,0,0,0,0,0,0,0,0
CA0V1VK,1,0,0,0,0,0,0,0,0,0
CA0V60K,1,1,0,0,0,0,0,0,0,0
CA0V8XK,1,0,0,0,0,0,0,0,0,0
CA0VABK,1,0,0,0,0,0,0,0,0,0
CA0VB3K,1,0,1,0,0,0,0,0,0,0
CA0VCBK,1,0,0,0,0,0,1,0,0,0
CA0VJ6K,1,0,0,0,0,0,0,0,0,0
CA0VJPK,1,0,0,0,0,0,0,0,0,0
CA0VMEK,1,0,0,0,0,0,0,0,0,0
CA0VYHK,1,0,0,0,0,0,0,0,0,0
CA0W5YK,1,0,0,0,0,0,0,0,0,0
CA0W7DK,1,0,0,0,0,0,0,0,0,0
CA0WG7K,1,1,0,0,0,0,0,0,0,0
CA0WI4K,1,0,0,0,0,0,0,0,0,0
CA0WO6K,1,0,0,0,0,0,1,1,0,0
CA0WTCK,1,0,1,0,0,0,0,0,1,0
CA0X4FK,1,0,0,0,0,0,0,0,0,0
CA0X55K,1,1,0,0,1,0,0,0,0,0
CA0X68K,1,0,0,0,0,0,0,0,0,0
CA0XJFK,1,0,0,0,0,0,0,0,0,0
CA0XNPK,1,0,0,0,0,0,0,0,0,0
CA0XO6K,1,0,0,0,0,0,0,0,0,0
CA0XRNK,1,0,0,0,0,0,0,0,1,0
CA0XTPK,1,0,0,0,0,0,0,0,0,0
CA0Y2GK,1,0,0,0,0,0,0,0,0,0
CA0Y69K,1,1,0,0,0,0,0,0,0,0
CA0Y8IK,0,0,0,0,0,0,0,0,0,0
CA0YC6K,1,1,0,0,0,0,0,0,0,0
CA0YHCK,1,0,0,0,0,0,0,0,0,0
CA0YLJK,1,0,0,0,0,0,0,0,0,0
CA0YOJK,1,0,0,0,0,0,0,0,0,0
CA0YVKK,0,0,0,0,0,0,0,0,0,0
CA0Z2AK,1,0,0,0,0,0,0,0,0,0
CA0Z4LK,1,0,1,0,0,0,0,0,0,0
CA0Z5VK,1,0,0,0,0,0,0,0,0,0
CA0Z8PK,1,1,1,0,0,0,0,0,0,0
CA0ZG9K,1,0,0,0,0,0,0,0,0,0
CA0ZHVK,1,0,0,0,0,0,0,0,0,0
CA0ZOPK,1,0,0,0,0,0,0,0,0,0
CA0ZTJK,1,0,1,0,0,0,0,0,0,0
CA0ZWTK,1,0,0,0,0,0,0,0,0,0
CA106QK,1,0,0,0,0,0,0,0,0,0
CA108EK,1,0,1,0,0,0,0,0,0,0
CA10CPK,1,0,0,0,0,0,0,0,0,0
CA10DLK,1,0,0,0,0,0,0,0,0,0
CA10MNK,1,1,0,0,0,0,0,0,0,0
CA10U5K,1,0,0,0,0,0,0,0,0,0
CA10YYK,1,0,0,0,0,0,0,0,0,0
CA112AK,1,1,0,0,1,0,1,0,1,0
CA113GK,1,0,0,0,0,0,0,0,0,0
CA116WK,1,1,0,0,0,0,0,0,0,0
CA1171K,1,0,0,0,0,0,0,0,0,0
CA117MK,1,0,0,0,0,0,0,0,0,0
CA118XK,1,0,0,0,0,0,0,0,0,0
CA11B3K,1,0,0,0,0,0,0,0,0,0
CA11FSK,0,0,0,0,0,0,0,1,0,0
CA11QKK,1,0,1,0,0,0,0,1,0,0
CA11SOK,1,0,0,0,0,0,0,0,0,0
CA11UMK,1,0,0,0,0,0,0,0,0,0
CA11UUK,1,1,0,0,0,0,0,0,1,0
CA1247K,1,1,0,0,0,0,0,0,0,0
CA12E4K,1,0,0,0,0,0,0,0,0,0
CA12GIK,1,0,0,0,0,0,0,0,0,0
CA12TSK,1,1,0,0,0,0,0,0,0,0
CA13BBK,1,0,0,0,0,0,0,0,0,0
CA13DOK,0,0,0,0,0,0,0,1,0,0
CA13J4K,1,0,0,0,0,0,0,0,0,0
CA13PNK,1,0,1,0,0,0,0,0,1,0
CA13W7K,1,1,0,0,1,0,0,0,1,0
CA141ZK,1,0,0,0,0,0,0,0,0,0
CA142SK,1,1,0,1,1,0,0,0,0,0
CA144IK,1,0,1,0,0,0,0,0,0,0
CA148HK,1,0,0,0,0,0,0,0,0,0
CA14A3K,1,0,1,0,0,0,0,0,0,0
CA14GKK,1,0,0,0,0,0,0,0,0,0
CA14JZK,1,0,0,0,0,0,0,0,0,0
CA14KKK,1,0,1,1,0,0,1,0,1,0
CA14PNK,1,0,0,0,0,0,0,0,0,0
CA14PZK,1,0,0,0,0,0,0,0,0,0
CA14SJK,1,0,0,0,0,0,0,0,0,0
CA14V7K,1,0,0,0,0,0,0,0,0,0
CA1538K,1,0,0,0,0,0,0,0,0,0
CA154XK,1,1,0,0,0,0,0,0,0,0
CA157MK,1,0,1,0,0,0,0,0,1,0
CA1587K,1,1,0,0,0,0,0,0,0,0
CA15FGK,1,0,0,0,0,0,0,0,0,0
CA15LKK,0,0,0,0,0,1,0,0,0,0
CA15LVK,1,0,0,0,0,0,0,0,0,0
CA15SPK,1,0,0,0,0,0,0,0,0,0
CA15SVK,1,0,0,0,0,0,0,0,0,0
CA15XIK,1,0,0,0,0,0,0,0,0,0
CA15ZQK,1,1,0,0,1,0,0,0,0,0
CA15ZVK,1,0,0,0,0,0,0,0,0,0
CA1634K,1,0,0,0,0,0,0,0,0,0
CA165EK,1,1,0,0,0,0,0,0,0,0
CA16CQK,1,1,0,0,1,0,1,0,0,0
CA16DHK,1,1,0,0,1,0,0,0,0,0
CA16IGK,1,0,0,0,0,0,0,0,0,0
CA175OK,1,0,0,0,0,0,0,0,0,0
CA17M9K,1,0,0,0,0,0,0,0,0,0
CA17NOK,1,0,0,0,0,0,0,0,0,0
CA17ZBK,1,0,0,0,0,0,0,0,0,0
CA18BEK,1,0,1,1,0,0,0,0,0,0
CA18M3K,1,1,0,0,1,0,0,0,0,0
CA18ROK,1,0,0,0,0,0,0,0,0,0
CA18ZJK,1,0,1,0,0,0,0,0,0,0
CA1AAAK,1,0,0,0,0,0,0,0,0,0
CA1ABBK,1,0,0,0,0,0,0,1,0,0
CA1ABZK,1,0,0,0,0,0,0,0,0,0
CA1AF6K,1,0,1,0,0,0,0,0,0,0
CA1AN3K,1,0,0,0,0,0,0,0,0,0
CA1AQ3K,1,0,0,0,0,0,0,0,0,0
CA1AQGK,1,0,0,0,0,0,0,0,0,0
CA1ATBK,1,0,0,0,0,0,0,0,0,0
CA1AXEK,1,0,0,0,0,0,1,0,0,0
CA1B39K,0,0,0,0,0,0,0,0,0,0
CA1BA0K,1,0,0,0,0,0,0,0,0,0
CA1BCPK,1,0,0,0,0,0,0,0,0,0
CA1BDDK,1,0,1,0,0,0,0,0,0,0
CA1BIVK,1,0,0,0,0,0,0,0,0,0
CA1BSKK,1,1,0,0,0,0,0,0,0,0
CA1BSUK,1,0,0,0,0,0,0,0,0,0
CA1BWUK,0,0,0,0,0,0,0,0,0,0
CA1C50K,1,0,1,0,0,0,0,0,0,0
CA1CJ8K,1,0,0,0,0,0,0,0,0,0
CA1CY5K,1,0,0,0,0,0,0,0,0,0
CA1CYIK,1,0,0,0,0,0,0,0,0,0
CA1D58K,1,0,0,0,0,0,0,0,0,0
CA1DEVK,1,0,0,0,0,0,0,0,0,0
CA1DHTK,1,0,0,0,0,0,0,0,0,0
CA1DLIK,0,0,0,0,0,0,0,0,0,0
CA1DOBK,1,0,0,1,0,0,0,0,0,0
CA1DPPK,1,0,0,0,0,0,0,0,0,0
CA1E4CK,1,0,0,0,0,0,0,0,0,0
CA1E56K,1,0,0,0,0,0,0,0,0,0
CA1ECAK,1,1,0,0,1,0,0,0,0,0
CA1EHBK,1,0,0,0,0,0,0,0,0,0
CA1EQ7K,1,0,0,0,0,0,0,0,0,0
CA1ETTK,1,0,0,0,0,0,0,0,0,0
CA1FAGK,1,1,0,0,0,0,0,0,0,0
CA1FCAK,1,0,0,0,0,0,0,0,0,0
CA1FFGK,1,0,0,0,0,0,0,0,0,0
CA1FJ7K,1,0,0,0,0,0,0,0,0,0
CA1FLRK,1,0,0,0,0,0,0,0,0,0
CA1FM0K,1,0,0,0,0,0,0,0,0,0
CA1FNSK,0,0,0,0,0,0,0,0,0,0
CA1FSJK,1,0,0,0,0,0,0,0,0,0
CA1FT0K,1,0,0,0,0,0,0,0,0,0
CA1G00K,1,0,0,0,0,0,0,0,1,0
CA1G3EK,1,0,0,0,0,0,0,0,0,0
CA1GAKK,1,0,0,0,0,0,0,0,0,0
CA1GC9K,1,0,1,0,0,0,0,1,0,0
CA1GCJK,1,0,0,0,0,0,0,0,0,0
CA1GJNK,1,0,0,0,0,0,0,0,0,0
CA1GN7K,0,0,0,0,0,0,0,0,0,0
CA1GPLK,1,1,1,0,1,0,0,0,0,0
CA1H4PK,1,0,0,0,0,0,0,0,0,0
CA1H57K,1,0,0,0,0,0,0,0,0,0
CA1H60K,1,0,0,0,0,0,0,0,0,0
CA1HAZK,1,0,0,0,0,0,0,0,0,0
CA1HFSK,1,0,0,0,0,0,0,0,0,0
CA1I14K,1,0,0,0,0,0,0,0,0,0
CA1I2CK,1,0,0,0,0,0,0,0,0,0
CA1I2EK,1,0,0,0,0,0,0,0,0,0
CA1I32K,1,0,0,0,0,0,0,0,0,0
CA1I7YK,1,0,0,1,0,0,0,0,0,0
CA1IERK,1,0,0,0,0,0,0,0,0,0
CA1IF6K,1,1,0,0,1,0,0,0,0,0
CA1ILTK,0,0,0,0,0,0,0,0,0,0
CA1INTK,0,0,0,0,0,0,0,0,0,0
CA1IWXK,1,0,0,0,1,0,0,0,0,0
CA1J2SK,1,0,0,0,0,0,0,0,0,0
CA1J95K,0,0,0,0,0,0,0,0,1,0
CA1JCSK,0,0,0,0,0,0,0,0,0,0
CA1JPGK,1,0,0,0,0,0,0,0,0,0
CA1JPPK,1,0,0,0,0,0,0,1,0,0
CA1JZRK,1,0,0,0,0,0,0,0,0,0
CA1JZVK,1,0,1,0,1,0,0,0,0,0
CA1K08K,1,1,0,0,0,0,0,0,0,0
CA1K22K,1,0,0,0,0,0,0,0,0,0
CA1K97K,1,0,0,0,0,0,0,0,0,0
CA1K9PK,1,0,1,0,0,0,0,0,0,0
CA1KBBK,1,0,0,0,0,0,0,0,0,0
CA1KH0K,1,0,0,0,0,0,0,0,1,0
CA1KLKK,1,0,0,0,0,0,0,0,0,0
CA1KM5K,1,0,1,0,0,0,0,0,0,0
CA1KOJK,1,0,0,0,0,0,0,0,0,0
CA1LAZK,1,0,1,0,0,0,0,0,0,0
CA1LG1K,1,0,0,0,0,0,0,0,0,0
CA1LPTK,1,0,0,0,0,0,0,0,0,0
CA1LTGK,1,1,0,0,0,0,0,0,0,0
CA1M22K,1,0,0,0,0,0,0,0,0,0
CA1M5JK,1,0,0,0,0,0,0,0,0,0
CA1M6BK,1,1,1,0,0,0,1,0,0,0
CA1M7BK,1,0,0,0,0,0,0,1,0,0
CA1N8KK,1,1,1,0,1,0,0,0,0,0
CA1N8ZK,1,1,0,0,0,0,0,0,0,0
CA1NA5K,1,1,0,0,0,0,0,0,0,0
CA1NGPK,1,0,0,0,0,0,0,0,0,0
CA1NPDK,1,0,0,0,0,0,0,0,0,0
CA1NWWK,0,0,0,0,0,0,0,0,0,0
CA1O1JK,1,0,0,0,0,0,0,0,0,0
CA1O27K,1,0,0,0,0,0,0,0,0,0
CA1O47K,1,1,0,0,0,0,0,0,0,0
CA1OF8K,1,0,0,0,0,0,0,0,0,0
CA1OFIK,1,0,0,0,0,0,0,0,0,0
CA1OKFK,1,0,0,0,0,0,0,0,0,0
CA1OS6K,1,0,0,0,0,0,0,0,0,0
CA1P3IK,0,0,0,0,0,0,0,0,0,0
CA1P48K,1,0,0,0,0,0,0,0,0,0
CA1P70K,1,1,1,0,0,0,1,0,0,0
CA1P7EK,1,0,0,0,0,0,0,0,0,0
CA1P8LK,1,0,0,1,1,1,1,0,0,0
CA1P92K,1,0,0,0,0,0,0,0,0,0
CA1PCHK,1,0,0,0,0,0,0,0,0,0
CA1PGLK,1,0,0,0,0,0,0,0,0,0
CA1PP3K,1,1,0,0,0,0,0,0,0,0
CA1PV6K,1,0,1,0,0,0,0,0,0,0
CA1PXWK,1,0,0,0,0,0,0,0,0,0
CA1QB6K,0,0,0,0,0,0,0,0,0,0
CA1QGMK,1,0,0,0,0,0,0,0,0,0
CA1QS5K,1,0,1,0,0,0,0,0,0,0
CA1QYRK,1,0,0,0,0,0,0,0,0,0
CA1RSNK,0,0,0,0,0,0,0,1,0,0
CA1SAJK,1,0,0,0,0,0,0,0,0,0
CA1SBCK,1,0,0,1,0,0,0,0,0,0
CA1SBSK,1,0,1,0,0,1,0,0,0,0
CA1SI9K,1,0,0,0,0,0,0,0,0,0
CA1SO3K,0,0,0,0,0,0,0,0,0,0
CA1SSPK,1,0,0,0,0,0,0,0,0,0
CA1SZYK,1,0,0,0,0,0,0,0,0,0
CA1T19K,1,0,0,0,0,0,0,0,0,0
CA1T7NK,1,0,0,0,0,0,0,0,0,0
CA1T8EK,1,0,0,0,0,0,0,0,0,0
CA1TJIK,1,0,1,0,0,0,1,0,0,0
CA1TMVK,1,0,0,1,0,1,0,0,0,0
CA1TOIK,1,0,1,0,0,0,0,0,0,0
CA1U9TK,1,1,0,0,1,0,0,0,0,0
CA1UKHK,1,0,0,0,0,0,0,0,0,0
CA1UUOK,1,0,0,0,0,0,0,0,0,0
CA1V6ZK,0,0,0,0,0,0,0,0,0,0
CA1V7EK,1,1,0,0,0,0,0,0,0,0
CA1VPNK,1,0,0,0,0,0,0,0,0,0
CA1VREK,1,0,0,0,0,0,0,0,0,0
CA1VUTK,1,0,0,0,0,0,0,0,1,0
CA1W89K,1,0,0,0,0,0,0,0,0,0
CA1WAKK,1,1,0,0,1,0,0,0,0,0
CA1WFAK,1,1,0,0,0,0,0,0,0,0
CA1WPLK,1,0,0,0,0,0,0,0,0,0
CA1WQEK,1,0,0,0,0,0,0,1,0,0
CA1WR6K,1,0,0,0,0,0,0,0,0,0
CA1WX1K,0,0,0,0,0,0,0,0,0,0
CA1XHLK,0,0,0,0,0,1,0,0,0,0
CA1Y2UK,1,0,0,0,0,0,0,0,0,0
CA1Y5SK,1,0,0,0,0,0,0,0,0,0
CA1Y61K,1,0,0,0,0,0,0,0,0,0
CA1YB1K,0,0,0,0,0,0,0,0,0,0
CA1YRAK,0,0,0,0,0,0,0,0,0,0
CA1YUUK,1,0,0,1,0,0,0,0,1,0
CA1Z35K,1,0,1,0,0,0,0,0,0,0
CA1Z5SK,1,0,0,0,0,0,0,0,0,0
CA1ZEQK,1,0,0,0,0,0,0,0,0,0
CA1ZF0K,1,0,0,0,0,0,0,0,0,0
CA1ZJYK,0,0,0,0,0,0,0,0,0,0
CA1ZKMK,1,0,0,0,0,0,0,0,0,0
CA1ZKVK,1,0,0,0,0,0,0,0,0,0
CA1ZPDK,1,0,0,0,0,0,0,0,0,0
CA1ZZ3K,1,1,0,0,0,0,1,0,0,0
CA1ZZOK,1,0,0,0,0,0,0,0,0,0
