id,flag_a,flag_b,flag_c,flag_d,flag_e,flag_f,flag_g,flag_h,flag_i,flag_j
CA0OEEK,1,1,0,0,0,0,1,0,1,0
CA0OHEK,1,0,0,0,0,0,0,0,0,0
CA0OHKK,1,0,1,1,0,0,0,0,0,0
CA0OJ3K,1,0,0,0,0,0,0,0,0,0
CA0OK0K,1,0,0,0,0,0,0,0,0,0
CA0OKOK,1,0,0,0,0,0,0,0,0,0
CA0OM5K,1,0,0,0,0,0,0,0,0,0
CA0ON1K,1,0,0,0,0,0,0,0,0,0
CA0OTUK,1,0,0,0,0,0,0,0,0,0
CA0P2NK,1,0,0,0,0,0,0,0,0,0
CA0P4WK,1,0,0,0,0,0,0,0,0,0
CA0PEKK,1,0,1,0,0,0,0,0,0,0
CA0PFMK,1,0,0,0,0,0,0,0,0,0
CA0PPZK,1,0,0,0,0,0,0,0,0,0
CA0PQVK,1,0,0,0,0,0,0,0,0,0
CA0PRRK,1,0,0,0,0,0,0,0,0,0
CA0Q1DK,1,0,0,0,0,0,0,0,0,0
CA0QKPK,0,0,0,0,0,0,0,0,0,0
CA0R3KK,1,0,1,0,0,0,0,0,0,0
CA0RXFK,1,0,1,0,0,0,0,0,0,0
CA0S6HK,1,0,0,0,0,0,0,0,0,0
CA0S7HK,1,0,0,0,0,0,0,0,0,0
CA0SFNK,1,0,0,0,1,0,1,0,0,0
CA0SG7K,1,0,1,0,0,0,0,0,0,0
CA0SJMK,1,0,0,0,0,0,0,0,0,0
CA0SOMK,1,0,0,0,0,0,0,0,0,0
CA0SRJK,1,0,0,0,0,0,0,0,0,0
CA0T0AK,1,0,0,0,0,0,0,0,0,0
CA0T39K,1,0,0,0,0,0,0,0,0,0
CA0T55K,1,0,0,0,0,0,0,0,0,0
CA0T8VK,1,0,0,0,0,0,0,0,0,0
CA0TCBK,1,0,0,0,0,0,0,0,0,0
CA0TGOK,1,0,0,0,0,0,0,0,0,0
CA0TMNK,1,1,0,0,0,0,0,0,0,0
CA0TO6K,1,0,0,0,0,0,0,0,0,0
CA0U15K,1,0,0,0,0,0,0,0,0,0
CA0UEHK,1,0,0,0,0,0,0,0,0,0
CA0UKVK,1,0,0,0,0,0,0,0,0,0
CA0UPFK,1,0,0,1,0,0,0,0,0,0
CA0UT7K,1,1,0,0,1,0,0,0,0,0
CA0V5YK,1,0,0,0,0,0,0,0,0,0
CA0V8WK,1,0,0,0,0,0,0,0,1,0
CA0VJHK,1,0,1,1,0,0,0,0,0,0
CA0VLCK,1,0,0,0,0,0,0,0,0,0
CA0W3XK,1,0,0,0,0,0,0,0,0,0
CA0W82K,1,0,0,0,0,0,0,0,0,0
CA0WM6K,1,0,0,0,0,0,0,0,0,0
CA0WN4K,0,0,0,0,0,0,0,0,0,0
CA0WO8K,1,0,0,0,0,0,0,0,0,0
CA0WS9K,1,0,0,0,0,0,0,0,0,0
CA0X05K,1,0,0,0,0,0,0,0,0,0
CA0XKWK,1,0,0,0,0,0,0,0,0,0
CA0Y5BK,1,0,1,0,0,0,0,0,0,0
CA0Y6ZK,1,0,0,0,0,0,0,0,0,0
CA0YAGK,1,0,0,0,0,0,0,0,0,0
CA0YB8K,1,0,0,0,0,0,0,0,0,0
CA0YBQK,1,0,0,0,0,0,0,0,0,0
CA0YBYK,1,0,0,0,1,0,1,0,0,0
CA0YCPK,1,0,0,0,0,0,0,0,0,0
CA0YEQK,1,0,0,0,0,0,0,0,0,0
CA0YFLK,1,0,0,0,0,0,0,0,0,0
CA0YHLK,0,0,0,0,0,0,0,0,0,0
CA0YW4K,1,0,0,0,0,0,0,0,0,0
CA0YYVK,1,1,0,0,0,0,0,0,0,0
CA0ZE2K,1,0,0,0,0,0,0,0,0,0
CA0ZPAK,1,0,1,0,0,0,0,0,0,0
CA0ZPLK,1,1,0,0,0,0,0,0,0,0
CA0ZUJK,1,0,0,0,1,0,0,0,0,0
CA10F7K,1,0,0,0,0,0,0,0,0,0
CA10QKK,0,0,0,0,0,0,0,0,0,0
CA10TVK,1,0,0,0,0,0,0,0,0,0
CA10VCK,1,0,0,0,0,0,0,0,0,0
CA1117K,0,0,0,0,0,0,0,0,0,0
CA112DK,1,0,0,0,0,0,0,0,0,0
CA11E0K,1,0,0,0,0,0,0,0,0,0
CA11OZK,1,0,0,0,0,0,0,0,0,0
CA11V5K,1,0,0,0,0,0,0,0,0,0
CA12C1K,1,0,0,0,0,0,0,0,0,0
CA12KPK,1,0,1,0,0,0,0,0,0,0
CA12Q9K,1,0,0,0,0,0,0,0,0,0
CA133CK,1,0,0,0,0,0,0,0,0,0
CA135RK,1,0,0,0,0,0,1,0,0,0
CA13EGK,1,0,0,0,0,0,0,0,0,0
CA13ENK,1,0,1,1,0,1,1,0,0,0
CA13FCK,1,0,1,0,0,0,0,0,0,0
CA13GMK,1,0,0,0,0,0,0,0,0,0
CA13I7K,1,0,1,0,0,0,0,0,0,0
CA13NIK,1,0,0,0,0,0,0,1,1,0
CA13OVK,1,0,0,0,0,0,0,0,0,0
CA140LK,1,0,0,0,0,0,0,0,0,0
CA143CK,1,0,0,0,0,0,0,0,0,0
CA144JK,1,0,0,0,0,1,0,0,0,0
CA14BLK,0,0,0,0,0,0,0,0,0,0
CA14BMK,1,0,0,0,0,0,0,0,0,0
CA14BTK,1,0,0,0,0,0,0,0,0,0
CA14DRK,1,0,0,0,0,0,0,0,0,0
CA14FEK,1,0,0,0,0,0,0,0,0,0
CA14FHK,1,1,0,0,1,0,0,0,0,0
CA14PLK,1,0,0,0,0,0,0,0,0,0
CA14ZWK,1,0,0,0,0,0,0,0,0,0
CA1545K,1,0,0,0,0,0,0,0,0,0
CA15C7K,1,0,0,0,0,0,0,0,0,0
CA15G4K,0,0,0,0,0,0,0,0,0,0
CA15JNK,0,0,0,0,0,0,0,0,0,0
CA15Q2K,1,0,1,0,0,0,0,0,0,0
CA15RWK,1,1,0,0,0,0,0,0,0,0
CA164CK,1,0,0,0,0,0,1,0,0,0
CA1680K,1,0,0,0,0,0,0,0,0,0
CA16A5K,1,0,0,0,0,0,0,0,0,0
CA16DGK,1,0,0,0,0,0,0,0,0,0
CA16FLK,1,0,0,0,0,0,0,0,0,0
CA16FVK,0,0,0,0,0,0,0,0,0,0
CA16LLK,0,0,0,0,0,0,0,0,0,0
CA171JK,1,0,0,0,0,0,0,0,0,0
CA173OK,1,0,1,0,0,0,0,0,0,0
CA17ETK,1,0,0,0,0,1,0,0,0,0
CA17J1K,1,0,0,0,0,0,0,0,0,0
CA17MWK,1,0,0,0,0,0,0,0,0,0
CA17OKK,1,0,0,1,0,1,0,0,1,0
CA17PJK,1,0,0,0,0,0,0,0,0,0
CA180RK,1,0,0,0,0,0,0,0,0,0
CA187SK,1,0,0,0,0,0,0,0,0,0
CA18C1K,1,0,0,0,0,1,0,0,1,0
CA18D9K,1,1,0,0,0,0,0,0,0,0
CA18EXK,1,0,0,0,0,0,0,0,0,0
CA18IZK,1,0,0,0,0,0,0,0,0,0
CA18K8K,1,0,0,0,0,0,0,0,0,0
CA18N1K,1,0,0,0,0,0,0,0,0,0
CA1A02K,1,0,0,0,0,0,0,0,0,0
CA1A0KK,1,0,0,0,0,0,0,0,0,0
CA1A2CK,1,0,0,0,0,0,0,0,0,0
CA1A37K,1,0,0,0,0,0,0,0,0,0
CA1A3DK,1,0,0,0,0,0,0,0,0,0
CA1A3MK,0,0,0,0,0,0,0,0,0,0
CA1ABEK,1,0,1,0,0,0,0,0,0,0
CA1AEVK,1,0,0,0,0,0,0,0,0,0
CA1AFIK,0,0,0,0,0,0,0,0,0,0
CA1AJ3K,1,0,0,0,0,0,0,0,0,0
CA1AW2K,1,0,0,1,0,0,0,0,0,0
CA1AZQK,1,0,1,0,0,0,0,0,0,0
CA1B3AK,1,0,1,0,0,0,0,0,0,0
CA1B3CK,1,0,1,0,1,0,0,0,0,0
CA1BA4K,1,0,0,0,0,0,0,0,0,0
CA1BBTK,1,0,1,0,0,0,0,0,0,0
CA1BEPK,1,0,0,0,0,0,0,0,0,0
CA1BNCK,1,0,0,0,0,0,0,0,0,0
CA1BTIK,1,0,0,0,0,0,0,0,0,0
CA1BUCK,1,0,0,0,0,0,0,0,0,0
CA1BUEK,1,0,0,0,0,0,0,0,0,0
CA1BVLK,1,0,0,0,0,0,0,0,0,0
CA1BWIK,1,0,0,0,0,0,0,0,1,0
CA1BXUK,1,0,1,0,1,0,0,0,0,0
CA1BZ6K,1,0,1,0,0,0,0,0,0,0
CA1BZVK,1,1,0,0,1,0,0,0,0,0
CA1C5XK,1,0,0,1,0,1,1,0,1,0
CA1CH7K,1,0,1,0,0,0,0,0,0,0
CA1CL5K,1,0,0,0,0,0,1,0,0,0
CA1CXGK,1,0,0,0,0,0,0,0,0,0
CA1DAQK,1,0,0,0,0,0,0,0,0,0
CA1DIEK,1,0,0,0,0,0,0,0,0,0
CA1DXGK,1,0,0,0,0,0,0,1,0,0
CA1E41K,1,1,0,0,0,0,0,0,0,0
CA1E55K,1,0,0,0,0,0,0,0,0,0
CA1E99K,1,0,0,0,0,0,0,0,0,0
CA1EUKK,1,0,0,0,0,0,0,0,0,0
CA1EZAK,1,0,0,0,0,0,0,0,0,0
CA1F71K,1,0,0,0,0,0,0,0,0,0
CA1FFNK,1,0,0,0,0,0,0,0,0,0
CA1FIUK,1,0,0,0,0,0,0,0,0,0
CA1FJLK,1,0,0,0,0,0,0,0,0,0
CA1FNHK,1,0,0,0,0,0,0,0,0,0
CA1G4AK,1,0,0,0,0,0,0,0,0,0
CA1GDPK,1,0,0,0,0,0,0,0,0,0
CA1GEMK,1,0,0,0,0,0,0,0,0,0
CA1GERK,1,0,0,0,0,0,0,0,0,0
CA1H69K,1,0,0,0,0,0,0,0,0,0
CA1H77K,1,0,0,0,0,0,0,0,0,0
CA1HFHK,1,0,1,1,0,0,0,0,0,0
CA1HH6K,1,0,0,0,0,0,0,0,0,0
CA1HU3K,1,0,0,0,0,0,0,0,0,0
CA1I3DK,1,0,0,0,0,0,0,0,0,0
CA1I6RK,1,1,0,0,1,0,0,0,0,0
CA1IDIK,1,0,0,0,0,0,0,0,0,0
CA1IJMK,1,0,0,0,0,0,0,0,1,0
CA1ITYK,1,0,0,0,0,0,0,0,0,0
CA1IVRK,1,0,0,0,0,0,0,0,0,0
CA1J4LK,1,0,0,0,0,0,0,0,0,0
CA1J8UK,0,0,0,0,0,0,0,0,0,0
CA1JG9K,0,0,0,0,0,0,0,0,0,0
CA1JGWK,1,0,0,0,0,0,0,0,0,0
CA1JI0K,1,1,0,0,0,0,0,0,0,0
CA1K69K,1,0,0,0,0,0,0,0,0,0
CA1K93K,1,0,0,0,0,0,0,0,0,0
CA1KC6K,1,0,1,0,0,0,0,0,0,0
CA1KDWK,1,0,0,0,0,0,0,0,0,0
CA1KR0K,1,0,0,0,0,0,0,0,0,0
CA1KUKK,1,0,0,0,0,0,1,0,0,0
CA1L0NK,1,0,0,0,0,0,0,0,0,0
CA1L3ZK,1,0,0,0,0,0,0,0,0,0
CA1L6DK,1,0,0,0,0,0,0,0,0,0
CA1LCGK,1,0,0,0,0,0,0,0,0,0
CA1LGXK,1,0,0,0,0,0,0,0,0,0
CA1LI9K,0,0,0,0,0,0,0,0,0,0
CA1LMTK,1,0,0,0,0,0,0,0,0,0
CA1LSHK,1,1,0,0,0,0,0,0,0,0
CA1LV2K,1,0,1,0,0,0,0,0,0,0
CA1LWQK,0,0,0,0,0,0,0,0,0,0
CA1MA4K,0,0,0,0,0,0,0,0,0,0
CA1ME3K,1,0,0,0,0,1,0,0,0,0
CA1MHDK,1,0,0,0,0,0,0,0,0,0
CA1MKVK,0,0,0,0,0,0,0,0,0,0
CA1NEIK,0,0,0,0,0,0,0,0,0,0
CA1NETK,1,0,1,0,0,0,0,0,0,0
CA1NI6K,1,0,0,0,0,0,0,0,1,0
CA1NI8K,1,0,0,0,0,0,0,0,0,0
CA1NOSK,1,0,0,0,0,0,0,0,0,0
CA1O7ZK,0,0,0,0,0,0,0,0,0,0
CA1O9DK,0,0,0,0,0,0,0,0,0,0
CA1O9UK,1,0,1,0,0,0,0,0,0,0
CA1OBOK,1,0,0,0,0,0,0,0,0,0
CA1OLXK,1,0,0,0,0,0,0,1,1,0
CA1OOVK,1,0,0,0,0,0,0,0,0,0
CA1OR6K,1,0,0,0,0,0,0,0,0,0
CA1OSCK,1,0,0,0,0,0,0,1,0,0
CA1OXTK,1,0,1,1,0,0,0,0,0,0
CA1OXWK,1,0,0,0,0,0,0,0,0,0
CA1P0XK,0,0,0,0,0,0,0,0,0,0
CA1P7QK,1,0,0,0,0,0,0,0,0,0
CA1PBJK,1,0,0,0,0,0,0,0,0,0
CA1PBSK,0,0,0,0,0,0,0,0,0,0
CA1PG2K,1,0,0,0,0,0,0,0,0,0
CA1PKRK,1,1,1,0,0,0,1,0,0,0
CA1PM1K,0,0,0,0,0,0,0,0,0,0
CA1POLK,1,0,0,0,0,0,0,0,0,0
CA1POUK,1,0,0,0,0,0,0,0,0,0
CA1PPKK,1,0,1,0,0,0,0,0,0,0
CA1PYWK,1,1,0,0,0,0,0,0,0,0
CA1Q63K,1,0,0,0,0,0,0,0,0,0
CA1Q6ZK,1,0,0,0,0,0,0,0,0,0
CA1QRDK,1,0,0,0,0,0,0,0,0,0
CA1QVDK,0,0,0,0,0,0,0,0,0,0
CA1QW4K,1,0,1,0,0,0,0,0,0,0
CA1R6BK,1,0,0,0,0,0,0,0,0,0
CA1R7SK,1,0,0,0,1,0,0,0,0,0
CA1RAKK,1,0,0,0,0,0,0,0,0,0
CA1RG0K,1,1,0,0,0,0,0,0,0,0
CA1RMBK,1,0,0,0,0,0,0,0,0,0
CA1RPUK,1,0,0,0,0,0,0,0,0,0
CA1RW0K,1,0,0,0,0,0,0,0,0,0
CA1S7GK,1,1,0,0,1,0,0,0,1,0
CA1SVEK,1,1,0,0,1,0,0,0,0,0
CA1T2BK,1,0,0,0,0,0,0,0,0,0
CA1T7EK,1,0,0,0,0,0,0,0,0,0
CA1T9CK,1,0,0,0,0,0,0,0,0,0
CA1TEWK,0,0,0,0,0,0,0,0,0,0
CA1TGZK,1,0,0,0,0,0,0,0,0,0
CA1TRTK,1,0,0,0,0,0,0,0,0,0
CA1TX6K,1,0,1,0,0,1,1,0,0,0
CA1TXKK,1,0,0,0,0,0,0,0,0,0
CA1U56K,0,0,0,0,0,0,0,0,0,0
CA1UBFK,1,0,1,0,0,0,0,0,0,0
CA1UNUK,1,0,0,0,0,0,0,0,0,0
CA1USEK,0,0,0,0,0,0,0,0,0,0
CA1UWIK,1,0,0,0,0,0,0,0,0,0
CA1V6PK,0,0,0,0,0,0,0,0,0,0
CA1VD7K,0,0,0,0,0,0,0,0,0,0
CA1VK4K,1,0,0,0,0,0,0,0,0,0
CA1VUYK,1,0,0,0,0,0,0,0,0,0
CA1VZFK,1,0,0,0,0,0,1,0,0,0
CA1W3DK,1,1,0,0,0,0,0,0,0,0
CA1WAUK,1,0,0,0,0,0,0,0,0,0
CA1WO7K,1,0,0,0,0,0,0,0,0,0
CA1WQMK,1,0,1,0,0,0,0,0,0,0
CA1WY3K,1,0,0,0,0,0,0,1,0,0
CA1X4NK,1,0,0,0,0,0,0,0,0,0
CA1XE0K,1,0,0,0,0,0,0,1,0,0
CA1XRCK,1,0,0,0,1,0,0,0,0,0
CA1XWGK,1,1,0,0,1,0,0,0,0,0
CA1Y1NK,1,0,0,0,0,0,0,0,0,0
CA1YA5K,1,0,0,0,0,0,0,0,0,0
CA1YFMK,1,0,0,0,0,0,0,0,0,0
CA1YGQK,1,0,0,0,0,0,0,0,0,0
CA1YH4K,1,0,0,0,0,0,0,0,0,0
CA1YK9K,1,0,0,0,0,0,1,0,0,0
CA1YKFK,1,0,0,0,0,0,0,0,0,0
CA1YRFK,1,1,0,0,0,0,0,0,0,0
CA1YZAK,1,0,0,0,0,0,0,0,0,0
CA1Z2AK,1,0,0,0,0,0,0,0,0,0
CA1Z4DK,1,0,0,0,0,0,0,0,0,0
CA1Z8EK,1,0,0,0,0,0,0,0,0,0
CA1Z9FK,1,0,0,0,0,0,0,0,0,0
CA1ZLQK,1,1,0,0,0,0,1,0,0,0
CA1ZOKK,1,0,0,0,0,1,0,0,0,0
CA1ZPWK,1,0,0,0,0,0,0,0,1,0
CA1ZVHK,0,0,0,0,0,0,0,0,0,0
CA1ZY0K,1,1,0,0,0,0,0,0,0,0
CA202NK,1,0,0,1,0,0,1,0,0,0
CA204HK,1,0,0,0,0,0,0,0,0,0
CA20FEK,1,0,0,0,0,0,0,0,0,0
CA20UKK,1,0,1,0,0,0,0,0,0,0
CA216DK,1,0,0,0,0,0,0,0,0,0
CA21D7K,1,0,0,0,1,0,0,0,0,0
CA21EGK,1,0,1,0,0,0,0,0,0,0
CA21KYK,1,1,0,0,1,0,0,0,0,0
CA21LCK,1,0,0,0,0,0,0,0,0,0
CA21LKK,1,0,0,0,0,0,0,0,0,0
CA21P1K,1,0,0,0,0,0,0,0,0,0
CA21SLK,1,1,0,0,0,0,0,0,0,0
CA21YYK,1,0,0,0,0,0,0,0,0,0
CA21ZZK,1,0,0,0,0,0,0,0,0,0
CA222GK,1,0,0,0,0,0,0,0,0,0
CA22DZK,0,0,0,0,0,0,0,0,0,0
CA22EWK,1,0,0,0,0,0,0,0,0,0
CA22FXK,1,0,0,0,0,0,0,0,1,0
CA22PAK,0,0,0,0,0,1,0,0,0,0
CA22XWK,1,0,0,0,0,0,0,0,0,0
CA2352K,1,0,0,0,0,0,0,0,0,0
