id,flag_a,flag_b,flag_c,flag_d,flag_e,flag_f,flag_g,flag_h,flag_i,flag_j
C68339K,1,0,0,0,0,0,0,0,0,0
C68692K,1,0,1,0,1,0,0,0,0,0
CA0020K,1,0,0,0,0,0,0,0,0,0
CA00ITK,1,0,0,0,0,0,0,0,0,0
CA00PNK,1,0,0,0,0,0,0,0,0,0
CA01NCK,1,0,0,1,0,0,0,0,0,0
CA01Q4K,1,0,1,0,0,0,0,0,0,0
CA020FK,1,0,0,0,0,0,0,0,0,0
CA024YK,1,0,0,0,0,0,0,0,0,0
CA028SK,1,0,0,0,0,0,0,0,0,0
CA02GDK,1,0,0,0,0,0,0,0,0,0
CA02JKK,1,0,0,0,0,0,0,0,0,0
CA02TCK,1,0,1,0,0,0,0,0,0,0
CA03GIK,1,0,0,1,0,0,0,0,1,0
CA03MUK,1,1,0,0,1,0,0,0,0,0
CA03QIK,1,0,0,0,0,0,0,0,0,0
CA03UVK,1,0,0,1,0,1,0,0,0,0
CA03UYK,1,0,0,0,0,0,0,0,0,0
CA03YYK,1,0,0,0,0,0,0,0,0,0
CA0438K,1,0,0,0,0,0,0,0,0,0
CA048UK,1,0,1,0,0,0,0,0,0,0
CA04GHK,1,0,0,0,0,0,0,0,0,0
CA04Q2K,1,0,0,0,0,0,0,0,1,0
CA04QJK,1,0,0,0,0,1,0,0,1,0
CA04ZTK,1,0,0,0,0,0,0,0,0,0
CA05D1K,0,0,0,0,0,0,0,0,0,0
CA05KEK,1,0,0,0,0,0,0,0,0,0
CA05MFK,1,0,1,0,0,0,0,0,0,0
CA05PMK,1,0,0,0,1,0,0,0,0,0
CA05QEK,1,0,0,0,0,0,0,0,0,0
CA05UYK,0,0,0,0,0,0,0,0,0,0
CA05X2K,1,0,0,0,0,0,0,0,0,0
CA060RK,1,0,0,0,0,0,0,0,0,0
CA064TK,1,0,0,0,0,0,0,0,0,0
CA0662K,1,0,0,0,0,0,0,0,0,0
CA06HWK,0,0,0,0,0,0,0,0,0,0
CA06OXK,1,0,0,0,0,0,0,0,0,0
CA06SPK,1,0,0,0,0,0,0,0,0,0
CA078BK,1,0,0,0,0,0,0,0,0,0
CA07EUK,1,0,0,0,0,0,0,0,0,0
CA07NOK,0,0,0,0,0,0,0,0,0,0
CA07TGK,1,0,0,1,0,1,0,0,1,0
CA07WSK,1,0,0,0,0,0,0,0,0,0
CA07X8K,1,0,0,0,0,0,0,0,0,0
CA07Y1K,1,0,0,0,0,1,0,0,0,0
CA084VK,1,0,0,0,0,0,0,0,0,0
CA088BK,1,1,0,0,0,0,0,0,0,0
CA089DK,1,0,0,1,1,0,0,1,1,0
CA08FBK,1,0,0,0,0,0,1,0,0,0
CA08IQK,1,0,0,0,0,0,0,0,0,0
CA08ISK,1,0,0,0,0,0,0,0,0,0
CA08R2K,1,0,0,0,0,0,0,0,0,0
CA08W6K,0,0,0,0,0,0,0,0,0,0
CA092SK,1,0,0,0,0,0,0,0,0,0
CA09CQK,1,0,0,0,0,0,0,0,0,0
CA09H7K,1,0,0,0,0,0,0,0,0,0
CA09IGK,1,0,0,0,0,0,0,0,0,0
CA09INK,0,0,0,0,0,0,0,0,0,0
CA09J2K,1,0,0,0,0,0,0,0,0,0
CA09M2K,1,0,0,0,0,0,0,0,0,0
CA09OZK,0,0,0,0,0,0,0,0,0,0
CA09QFK,1,0,0,0,0,0,0,0,0,0
CA09VGK,1,0,0,0,0,0,0,0,0,0
CA09X3K,1,0,0,0,0,0,0,0,0,0
CA0A0LK,1,0,0,0,0,0,0,0,0,0
CA0A9FK,1,0,0,0,0,0,0,0,0,0
CA0ABEK,1,0,0,0,0,0,0,0,0,0
CA0AGOK,1,0,0,0,0,0,0,0,0,0
CA0AO9K,1,1,0,0,0,0,0,0,0,0
CA0APEK,1,0,0,0,0,0,0,0,0,0
CA0BBPK,1,0,0,0,0,0,0,0,0,0
CA0BF8K,0,0,0,0,0,0,0,0,0,0
CA0CQ1K,1,0,0,0,0,0,0,0,0,0
CA0CZVK,1,0,0,0,0,0,0,0,0,0
CA0DAGK,1,0,0,1,0,0,0,1,0,0
CA0DCTK,1,0,0,0,0,0,0,0,0,0
CA0DE7K,1,0,0,0,0,0,0,0,0,0
CA0DG4K,1,0,1,1,1,0,0,0,0,0
CA0DQ7K,1,0,0,0,0,0,0,0,0,0
CA0DQCK,1,0,0,0,0,0,0,0,0,0
CA0DRIK,1,1,1,0,1,0,0,0,1,0
CA0DXSK,1,0,0,0,0,0,0,0,0,0
CA0EC6K,1,0,0,0,0,0,0,0,0,0
CA0ED5K,1,0,1,0,0,0,0,0,0,0
CA0EM4K,1,0,0,0,0,0,0,0,0,0
CA0EM9K,1,0,0,0,0,0,0,0,0,0
CA0F12K,1,0,0,0,0,0,0,0,0,0
CA0F23K,1,0,0,1,0,0,1,0,1,0
CA0F4OK,1,0,0,0,0,0,0,0,0,0
CA0F5DK,1,0,0,0,0,0,0,0,0,0
CA0F8AK,1,1,0,0,0,0,0,0,0,0
CA0FAPK,0,0,0,0,0,0,0,0,0,0
CA0FD9K,1,1,0,0,1,0,0,0,0,0
CA0FJ0K,1,0,0,0,0,0,0,0,0,0
CA0FJDK,1,0,0,0,1,0,0,0,0,0
CA0FVJK,1,0,0,0,0,0,0,0,0,0
CA0FVTK,0,0,0,0,0,0,0,0,0,0
CA0G6EK,1,0,0,0,0,0,0,0,0,0
CA0GCYK,0,0,0,0,0,0,1,0,0,0
CA0GZIK,1,0,0,0,0,0,0,0,0,0
CA0H1NK,1,0,0,0,0,0,0,0,0,0
CA0H5EK,1,0,0,0,0,0,0,0,0,0
CA0H7CK,1,0,0,0,0,0,0,0,0,0
CA0HA4K,0,0,0,0,0,0,0,0,0,0
CA0HATK,1,0,0,0,0,0,0,0,0,0
CA0HHSK,1,0,0,0,0,0,0,0,0,0
CA0HL3K,1,0,0,0,0,0,0,0,0,0
CA0HR1K,1,0,0,1,0,0,0,0,1,0
CA0HVNK,0,0,0,0,0,1,0,0,0,0
CA0IM9K,1,0,0,0,0,0,0,0,0,0
CA0IQJK,1,0,0,0,0,0,0,0,0,0
CA0IZ6K,1,0,0,1,0,0,1,0,0,0
CA0J0TK,1,1,0,0,1,0,0,0,0,0
CA0JMJK,1,0,0,1,1,0,0,0,0,0
CA0JZUK,1,0,1,0,0,0,0,0,0,0
CA0K3QK,1,0,0,0,0,0,0,0,0,0
CA0KJPK,1,0,0,1,0,0,1,0,0,0
CA0KWZK,1,0,0,0,0,0,0,0,0,0
CA0L7VK,1,0,0,0,0,0,0,0,0,0
CA0LGUK,1,0,0,0,0,0,1,0,1,0
CA0LH5K,1,0,0,0,0,0,0,0,0,0
CA0LHEK,1,0,1,0,0,0,0,0,0,0
CA0LKTK,0,0,0,0,0,0,0,0,0,0
CA0LT7K,1,1,0,0,0,0,0,0,1,0
CA0LUVK,1,0,0,0,0,0,0,0,0,0
CA0LV7K,0,0,0,0,0,0,0,0,0,0
CA0LVGK,0,0,0,0,0,0,0,0,0,0
CA0LWYK,1,0,0,0,0,0,0,0,0,0
CA0M7BK,0,0,0,0,0,0,0,1,0,0
CA0MFXK,1,0,0,0,0,0,0,0,0,0
CA0MIXK,1,0,0,0,0,0,0,0,0,0
CA0MNVK,1,0,0,0,0,0,0,0,0,0
CA0MUXK,1,0,0,0,0,0,0,0,1,0
CA0MY1K,1,0,0,0,0,0,0,0,0,0
CA0N4XK,0,0,0,0,0,0,0,0,0,0
CA0N76K,1,0,0,0,0,0,0,0,0,0
CA0NDZK,0,0,0,0,0,0,0,1,0,0
CA0NP0K,1,0,0,0,0,0,0,0,0,0
CA0O3JK,1,0,0,0,0,0,0,0,0,0
CA0O4JK,1,0,0,0,0,0,0,0,0,0
CA0O94K,0,0,0,0,0,0,0,0,0,0
CA0OQ4K,1,0,0,0,0,0,0,0,0,0
CA0PAIK,1,0,0,0,0,0,0,0,0,0
CA0PBVK,1,1,0,0,0,0,0,0,0,0
CA0PE0K,1,0,0,0,0,0,0,0,0,0
CA0PEPK,1,0,0,1,0,0,0,0,0,0
CA0PH2K,1,0,0,0,0,0,0,0,0,0
CA0PKXK,1,0,1,0,0,0,0,0,0,0
CA0PPUK,1,0,0,0,0,0,0,0,0,0
CA0PPVK,1,0,0,0,0,0,0,0,0,0
CA0PQ3K,1,0,0,0,0,0,0,0,0,0
CA0PQ8K,1,0,0,0,0,0,0,0,0,0
CA0PUXK,1,0,0,0,0,0,0,0,0,0
CA0Q9CK,1,0,0,0,0,0,0,0,0,0
CA0QAVK,1,0,0,0,0,0,0,0,0,0
CA0QQ1K,1,0,0,1,0,0,0,0,1,0
CA0QSJK,1,0,0,0,0,0,0,0,0,0
CA0QVLK,1,0,1,0,0,0,0,0,0,0
CA0QZ7K,1,0,0,0,0,0,0,0,0,0
CA0R1MK,0,0,0,0,0,0,0,0,0,0
CA0R2LK,1,0,0,0,0,0,1,0,0,0
CA0R99K,1,0,0,0,0,0,0,0,0,0
CA0RDUK,0,0,0,0,0,0,0,1,0,0
CA0RF4K,1,0,0,0,0,0,0,0,0,0
CA0RI6K,1,0,0,0,0,0,0,0,0,0
CA0RVJK,1,0,1,0,0,0,0,0,0,0
CA0RVOK,0,0,0,0,0,0,0,1,0,0
CA0RXNK,1,0,0,0,0,0,0,0,0,0
CA0RXZK,1,0,0,0,0,0,0,0,0,0
CA0RYBK,1,0,0,0,0,0,0,0,0,0
CA0RZIK,0,0,0,0,0,0,0,0,0,0
CA0S0ZK,1,1,0,0,0,0,0,0,0,0
CA0S7KK,1,0,0,0,0,0,0,0,1,0
CA0SA6K,1,0,0,0,0,0,0,0,0,0
CA0SC0K,1,0,0,0,0,0,0,0,0,0
CA0SDHK,1,1,0,0,0,0,0,0,0,0
CA0SRHK,1,0,0,0,0,0,0,0,0,0
CA0STVK,1,1,0,0,0,0,1,0,0,0
CA0T1MK,1,0,0,0,0,0,0,0,0,0
CA0T6QK,1,0,0,0,0,0,0,0,0,0
CA0TDIK,1,0,1,1,0,0,0,0,0,0
CA0TEEK,1,0,0,0,0,0,0,0,1,0
CA0TL7K,1,0,0,0,0,0,0,1,0,0
CA0TLEK,1,0,0,0,0,0,0,0,0,0
CA0U30K,1,0,0,0,0,0,0,0,0,0
CA0UB7K,0,0,0,0,0,0,0,0,0,0
CA0UBYK,1,0,0,0,0,0,0,0,0,0
CA0UDIK,0,0,0,0,0,0,0,0,0,0
CA0UJ3K,1,0,0,0,0,1,0,0,0,0
CA0UNWK,0,0,0,0,0,0,0,0,0,0
CA0V3DK,1,0,0,0,0,0,0,0,0,0
CA0VJ2K,1,0,0,0,0,0,0,0,0,0
CA0VLZK,1,0,0,0,0,0,0,0,0,0
CA0VN8K,1,0,0,0,0,0,1,0,0,0
CA0W6YK,1,0,1,0,0,0,0,0,0,0
CA0WB3K,1,0,0,0,0,0,0,0,0,0
CA0WDWK,1,0,0,0,0,0,0,0,0,0
CA0WG1K,1,0,0,0,0,0,0,0,0,0
CA0WHDK,1,0,0,0,0,0,0,0,0,0
CA0WHXK,1,0,0,0,0,0,0,0,0,0
CA0WIDK,1,0,0,0,0,0,0,0,0,0
CA0WK4K,1,0,0,0,0,0,0,0,0,0
CA0WQHK,1,0,0,0,1,0,0,0,0,0
CA0WX1K,1,0,1,0,0,0,0,0,0,0
CA0X36K,1,0,0,0,0,0,0,0,0,0
CA0XDUK,1,0,0,0,0,0,0,0,0,0
CA0XTTK,1,0,0,0,0,0,0,0,0,0
CA0XYQK,1,1,0,0,1,0,0,0,0,0
CA0YD5K,1,0,0,0,0,0,1,0,1,0
CA0YS0K,1,0,0,0,0,0,0,0,0,0
CA0YTSK,1,0,1,0,0,0,0,0,0,0
CA0Z1KK,1,0,0,1,1,0,0,0,0,0
CA0Z1XK,1,0,0,0,0,0,0,0,0,0
CA0Z3FK,1,0,0,0,0,0,0,0,0,0
CA0ZLRK,1,0,1,0,0,0,0,0,0,0
CA0ZRYK,1,0,0,0,0,0,1,0,1,0
CA0ZUAK,1,0,0,0,0,0,1,0,1,0
CA1028K,1,0,0,0,0,0,0,0,0,0
CA104DK,1,0,0,0,0,0,0,0,0,0
CA10D6K,1,1,0,0,0,0,0,0,0,0
CA10EMK,1,0,0,0,0,0,0,0,0,0
CA10L2K,1,0,0,0,0,0,0,0,0,0
CA10LUK,1,0,0,0,0,0,0,0,0,0
CA10S4K,1,0,1,0,0,0,0,0,0,0
CA113OK,1,1,0,1,0,0,0,0,0,0
CA114UK,0,0,0,0,0,1,0,0,0,0
CA114VK,0,0,0,0,0,0,0,0,0,0
CA11C6K,0,0,0,0,0,0,0,0,0,0
CA11NCK,1,0,0,0,0,0,0,0,0,0
CA1269K,1,0,1,0,0,0,0,0,0,0
CA12AZK,1,0,0,0,0,0,0,0,0,0
CA12DHK,1,0,0,0,0,0,0,0,0,0
CA12SSK,1,0,1,0,0,1,1,0,1,0
CA12URK,1,0,0,1,0,0,0,0,0,0
CA130AK,0,0,0,0,0,1,0,0,0,0
CA13DNK,1,0,0,1,0,0,0,0,0,0
CA13GZK,1,0,0,0,0,0,0,0,0,0
CA13HVK,0,0,0,0,0,1,0,0,0,0
CA13I2K,1,0,0,0,1,0,0,0,0,0
CA13IHK,1,0,0,0,0,0,0,0,0,0
CA13K4K,1,0,0,0,0,0,0,0,0,0
CA13M9K,1,0,1,0,0,0,1,0,0,0
CA14B0K,1,0,1,1,0,0,0,0,0,0
CA14CFK,1,1,0,0,0,0,0,0,0,0
CA14DCK,1,0,0,0,0,0,0,0,0,0
CA14K7K,1,0,0,0,0,0,0,0,0,0
CA14KGK,1,0,0,0,0,0,0,0,0,0
CA14L1K,1,1,0,0,1,0,1,0,0,0
CA14LUK,1,0,1,0,0,0,0,0,0,0
CA14WVK,1,1,0,0,0,0,0,0,0,0
CA14ZBK,1,0,0,0,0,0,0,0,0,0
CA14ZMK,1,0,0,0,0,0,0,0,0,0
CA157UK,1,0,0,0,0,0,0,0,0,0
CA15ASK,1,0,0,0,0,0,0,0,0,0
CA15VFK,1,0,1,0,0,0,0,0,0,0
CA15W8K,1,0,0,0,0,0,0,0,0,0
CA1678K,1,0,0,0,0,0,0,0,0,0
CA168WK,1,0,0,0,0,0,0,0,0,0
CA16G6K,1,1,0,0,0,0,0,0,0,0
CA16L6K,1,1,0,0,0,0,0,0,0,0
CA16M3K,1,0,0,0,0,0,0,0,0,0
CA16N0K,1,1,0,0,1,0,0,0,0,0
CA16PZK,1,0,0,0,0,0,0,0,0,0
CA16QZK,1,0,0,0,0,0,0,1,0,0
CA16R6K,1,0,0,0,0,1,0,0,0,0
CA16X8K,1,0,1,0,0,0,0,0,0,0
CA179VK,1,0,1,0,0,0,0,0,0,0
CA17B4K,1,0,0,0,0,0,0,0,0,0
CA17HXK,1,0,1,0,0,0,0,0,0,0
CA17NPK,1,1,0,0,0,0,0,0,0,0
CA17RDK,1,0,0,0,0,0,0,0,0,0
CA18D7K,1,0,0,0,0,0,0,0,0,0
CA18EVK,1,0,0,0,0,1,0,0,0,0
CA18F3K,1,0,0,0,0,0,0,0,0,0
CA1A9TK,1,0,0,0,0,0,0,0,0,0
CA1ATPK,1,0,0,0,0,0,0,0,0,0
CA1B00K,1,0,0,0,0,0,0,0,0,0
CA1B0MK,1,0,0,0,0,0,0,0,0,0
CA1B9TK,1,0,0,0,0,0,0,0,0,0
CA1BC5K,1,0,0,0,0,0,0,0,0,0
CA1BKZK,1,0,0,0,0,0,0,0,0,0
CA1BNWK,1,0,0,0,0,0,0,0,0,0
CA1BTJK,1,0,1,0,0,0,0,0,0,0
CA1C5OK,1,0,0,0,0,0,0,0,0,0
CA1CCJK,1,1,0,0,0,0,0,0,0,0
CA1CHTK,1,0,0,0,0,0,0,0,0,0
CA1CJ2K,1,1,0,0,1,0,1,0,1,0
CA1CJKK,1,0,0,0,0,0,0,0,0,0
CA1CM6K,1,0,0,1,0,0,0,0,0,0
CA1CNRK,1,0,0,0,0,1,0,0,0,0
CA1CS8K,1,0,0,0,0,0,0,0,0,0
CA1CSCK,0,1,0,0,0,1,0,0,0,0
CA1CZBK,0,0,0,0,0,0,0,0,0,0
CA1D5PK,1,0,0,0,0,0,0,0,0,0
CA1D6PK,1,0,0,0,0,0,0,0,1,0
CA1D91K,1,0,0,0,0,0,0,0,0,0
CA1DCBK,1,0,1,0,0,0,0,0,0,0
CA1DUDK,1,0,0,0,0,0,0,0,0,0
CA1DZPK,1,0,0,0,0,0,0,0,0,0
CA1EH8K,1,0,0,0,0,0,0,0,0,0
CA1EHKK,1,0,0,0,0,0,0,0,0,0
CA1ELFK,1,0,0,1,0,0,0,0,0,0
CA1EMQK,1,0,0,0,0,0,0,0,0,0
CA1ETFK,1,0,0,0,0,0,0,0,0,0
CA1EWHK,1,0,0,0,0,0,0,0,0,0
CA1EXZK,1,0,0,0,0,0,0,0,0,0
CA1FBJK,1,0,0,0,0,0,0,0,0,0
CA1FBLK,1,0,0,1,0,0,0,0,0,0
CA1FKLK,1,0,1,0,0,0,0,0,0,0
CA1G4YK,1,0,0,0,0,0,0,0,0,0
CA1GGQK,1,0,1,0,0,0,0,0,0,0
CA1GHHK,1,0,0,0,0,0,0,0,0,0
CA1GVTK,1,0,0,0,0,0,0,0,0,0
CA1GWCK,1,0,1,0,0,0,0,0,0,0
CA1GWLK,1,0,0,0,0,0,1,0,0,0
CA1GYEK,1,0,0,0,0,1,0,0,1,0
CA1H36K,1,0,0,0,0,0,0,0,0,0
CA1H4LK,1,0,0,0,1,0,1,0,0,0
CA1HC3K,1,0,0,0,0,0,0,0,0,0
CA1HC5K,1,0,0,0,0,0,0,0,0,0
CA1HM1K,0,0,0,0,0,0,0,0,0,0
CA1HPWK,1,0,0,0,0,0,0,0,0,0
CA1HQ6K,1,0,1,0,0,0,0,0,0,0
CA1I27K,1,0,0,0,0,0,0,0,0,0
CA1I5RK,1,0,0,0,0,0,0,0,0,0
CA1I99K,0,0,0,0,0,0,0,0,0,0
CA1IBZK,1,0,0,0,0,0,0,0,0,0
CA1IWGK,0,0,0,0,0,0,0,0,0,0
CA1J5BK,0,0,0,0,0,0,0,0,0,0
CA1J9TK,0,0,0,0,0,0,0,0,0,0
CA1JE6K,1,0,0,0,0,0,0,0,0,0
CA1JK8K,1,0,0,0,0,0,1,0,0,0
CA1JLNK,1,0,0,0,0,0,0,0,0,0
CA1JQTK,1,0,0,1,0,0,0,0,0,0
CA1JW9K,1,0,1,0,0,1,0,0,0,0
CA1JX1K,1,0,0,0,0,0,0,0,0,0
CA1JYAK,1,0,0,0,0,0,0,0,0,0
CA1JZ2K,0,0,0,0,0,0,0,0,0,0
CA1K0QK,1,0,0,0,0,0,0,0,0,0
CA1K3GK,1,0,0,0,0,0,0,0,0,0
CA1KANK,1,0,0,0,0,0,0,0,0,0
CA1KCAK,0,0,0,0,0,0,0,0,0,0
CA1L21K,1,0,1,0,0,0,0,0,0,0
CA1L2JK,1,0,0,0,0,0,0,0,0,0
CA1L4QK,1,0,0,0,0,0,0,0,0,0
CA1LMXK,1,1,1,0,0,0,0,0,0,0
CA1LNRK,1,0,0,0,0,0,0,0,0,0
CA1LSBK,1,1,0,0,0,0,0,0,0,0
CA1LVPK,1,0,0,0,0,0,0,0,0,0
CA1M44K,0,0,0,0,0,0,0,0,0,0
CA1M4CK,1,0,0,0,0,0,0,0,0,0
CA1M5IK,1,0,0,0,0,0,0,0,0,0
CA1M7OK,1,0,0,0,0,0,0,0,0,0
CA1MPHK,1,0,1,0,0,0,0,0,0,0
CA1N5DK,1,0,0,0,0,0,0,0,0,0
CA1NB8K,1,0,0,0,0,0,0,0,0,0
CA1NK5K,0,0,0,0,0,0,0,0,0,0
CA1NKTK,1,0,0,0,0,0,0,0,0,0
CA1NXYK,1,0,0,0,0,0,1,0,0,0
CA1OIQK,1,0,0,0,0,0,0,0,0,0
CA1OQIK,1,0,0,1,0,0,0,0,1,0
CA1ORLK,1,0,0,0,0,0,0,0,0,0
CA1P0KK,1,0,0,0,0,0,0,0,0,0
CA1P7VK,1,0,0,0,0,1,0,0,0,0
CA1PCIK,1,1,0,0,0,0,0,0,0,0
CA1PGNK,1,0,0,0,0,0,0,0,0,0
CA1PH0K,1,0,0,0,0,0,1,0,0,0
CA1PIZK,1,0,1,0,0,1,0,0,1,0
CA1POXK,1,0,0,0,0,0,0,0,0,0
CA1Q3LK,1,0,0,0,0,0,0,0,0,0
CA1QIFK,1,1,0,1,0,1,0,0,1,0
CA1QXNK,1,0,0,0,0,0,0,0,0,0
CA1R37K,1,0,0,0,0,0,0,0,0,0
CA1RBKK,1,0,0,0,0,1,0,0,0,0
CA1RC2K,1,0,0,0,0,0,0,0,0,0
CA1RUEK,1,0,0,0,0,0,0,0,0,0
CA1RVOK,1,0,0,0,0,0,0,0,0,0
CA1RY3K,1,0,0,1,0,0,0,0,0,0
CA1S11K,1,0,0,0,0,0,0,0,0,0
CA1S1QK,1,0,0,0,0,0,0,0,1,0
CA1SBEK,0,0,0,0,0,0,0,0,0,0
CA1SCZK,1,0,1,0,0,0,0,0,0,0
CA1SDDK,1,0,0,0,0,0,0,0,0,0
CA1SNBK,1,0,0,1,0,0,0,0,0,0
CA1SPHK,1,0,0,0,0,0,0,0,0,0
CA1T0NK,1,0,0,0,0,0,0,0,0,0
CA1T2AK,1,0,0,0,0,0,0,0,0,0
CA1TCTK,1,0,0,0,0,0,0,0,0,0
CA1TEMK,1,0,1,1,0,0,0,0,0,0
CA1TMGK,1,0,0,0,0,0,0,0,0,0
CA1TR3K,0,0,0,0,0,0,0,0,0,0
CA1TYEK,1,0,1,0,0,0,0,0,0,0
CA1U6BK,1,0,0,0,0,0,0,0,0,0
CA1UAYK,1,0,1,0,0,0,0,0,0,0
CA1UN0K,1,0,0,0,0,0,0,0,0,0
CA1UURK,1,0,0,0,0,0,0,0,0,0
CA1VL3K,1,1,0,0,1,0,0,0,0,0
CA1W2QK,1,0,0,0,0,0,0,0,0,0
CA1WAYK,0,0,0,0,0,0,0,0,0,0
CA1WBRK,1,0,0,0,0,0,0,0,0,0
CA1WDSK,0,0,0,0,0,0,0,0,0,0
CA1WESK,1,0,0,0,0,0,0,0,0,0
CA1WG5K,1,0,0,0,0,0,0,0,0,0
CA1WG9K,1,0,0,0,0,0,0,0,0,0
CA1WJ5K,1,0,0,0,0,0,0,0,0,0
CA1WPYK,1,0,1,1,0,0,0,1,0,0
CA1WQGK,1,1,0,0,1,0,0,0,0,0
CA1WSPK,1,0,0,0,0,0,0,0,0,0
CA1WXZK,1,0,0,0,0,0,0,0,0,0
CA1X7WK,1,0,0,0,0,0,0,0,0,0
CA1X94K,1,0,0,0,0,0,0,0,0,0
CA1XCNK,1,0,0,0,0,0,0,0,0,0
CA1XIFK,1,0,1,1,0,0,0,0,0,0
CA1XMSK,1,0,0,0,0,0,0,0,0,0
CA1XT7K,1,0,1,0,0,0,0,0,1,0
CA1XU5K,1,0,0,0,0,0,0,0,0,0
CA1XZOK,1,0,0,0,0,0,0,0,0,0
CA1Y27K,1,0,1,0,0,0,0,0,0,0
CA1YSRK,1,0,0,0,0,0,0,0,0,0
CA1YZ8K,1,0,0,0,1,1,0,0,0,0
CA1Z98K,1,0,0,0,0,0,0,0,0,0
CA1ZD0K,1,0,0,0,0,0,0,0,0,0
CA1ZDSK,1,0,0,0,0,0,0,0,0,0
CA1ZKAK,1,0,0,0,0,0,0,0,0,0
CA1ZN8K,1,0,0,0,0,0,0,0,0,0
CA1ZQHK,1,0,0,0,0,0,0,0,0,0
CA1ZTIK,0,0,0,0,0,0,0,0,1,0
CA1ZV8K,1,0,0,0,0,0,0,0,0,0
CA200PK,1,0,0,0,0,0,0,0,0,0
CA20IRK,1,0,0,0,0,0,0,0,0,0
CA20LKK,1,0,0,0,0,0,0,0,0,0
CA20PNK,1,0,0,0,0,0,0,0,0,0
CA20R5K,1,1,0,0,1,0,0,0,0,0
CA20VEK,1,0,0,0,0,0,0,0,0,0
CA20ZRK,0,0,0,0,0,0,0,0,0,0
CA218EK,1,0,0,1,0,0,0,0,0,0
CA21ELK,1,0,0,0,0,0,0,0,0,0
CA229NK,1,1,0,0,0,0,0,0,0,0
CA22CEK,1,0,0,0,0,0,0,0,0,0
CA22ENK,0,0,0,0,0,0,0,0,0,0
CA22PSK,1,1,0,0,0,0,0,0,0,0
CA22QYK,1,0,0,0,0,0,0,0,0,0
CA22SFK,1,0,0,0,0,0,0,0,1,0
CA22YCK,1,0,0,0,0,0,0,0,0,0
CA23ERK,1,0,0,0,0,0,0,0,0,0
CA23H7K,1,0,1,0,0,0,0,0,0,0
CA23O4K,1,0,0,1,0,0,0,0,0,0
CA23S2K,1,0,0,0,0,0,0,0,0,0
CA23SZK,0,0,0,0,0,0,0,0,0,0
CA23ZGK,1,0,0,0,0,0,0,0,0,0
CA24L6K,1,0,0,0,0,0,0,0,0,0
CA24OKK,1,0,0,0,0,0,0,0,0,0
CA24VJK,0,0,0,0,0,0,0,0,0,0
CA256YK,1,1,0,0,0,0,0,0,0,0
CA2578K,1,0,0,0,0,0,0,0,0,0
CA257AK,1,0,0,0,0,0,0,0,1,0
CA258MK,1,0,0,1,0,0,0,0,0,0
CA25S3K,1,0,0,0,0,0,0,0,0,0
CA25YUK,1,0,0,0,0,0,0,0,0,0
CA269CK,1,0,1,0,0,0,0,0,0,0
